"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2008 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2008 JIF,Eigenfactor
"BREAST","BREAST","0960-9776","1532-3080","ONCOLOGY - SCIE","2.155","0.007",
"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","J CARDIOVASC MAGN R","1097-6647","1532-429X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.152","0.005",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.144","0.014",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","2.144","0.014",
"MAGNESIUM RESEARCH","MAGNESIUM RES","0953-1424","1952-4021","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.123","0.001",
"JOURNAL OF IMMUNOLOGICAL METHODS","J IMMUNOL METHODS","0022-1759","1872-7905","BIOCHEMICAL RESEARCH METHODS - SCIE","2.12","0.02",
"HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA","HEMATOL ONCOL CLIN N","0889-8588","1558-1977","ONCOLOGY - SCIE","2.108","0.005",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.092","0.023",
"Breast Journal","BREAST J","1075-122X","1524-4741","ONCOLOGY - SCIE","2.091","0.006",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.089","0.001",
"Algorithms for Molecular Biology","ALGORITHM MOL BIOL","1748-7188","1748-7188","BIOCHEMICAL RESEARCH METHODS - SCIE","2.081","0.001",
"JOURNAL OF VIROLOGICAL METHODS","J VIROL METHODS","0166-0934","1879-0984","BIOCHEMICAL RESEARCH METHODS - SCIE","2.077","0.016",
"FUEL PROCESSING TECHNOLOGY","FUEL PROCESS TECHNOL","0378-3820","1873-7188","CHEMISTRY, APPLIED - SCIE","2.066","0.01",
"JOURNAL OF CHEMICAL AND ENGINEERING DATA","J CHEM ENG DATA","0021-9568","1520-5134","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.063","0.022",
"BIOELECTROMAGNETICS","BIOELECTROMAGNETICS","0197-8462","1521-186X","BIOLOGY - SCIE","2.062","0.004",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","1476-511X","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.062","0.002",
"PROSTATE CANCER AND PROSTATIC DISEASES","PROSTATE CANCER P D","1365-7852","1476-5608","ONCOLOGY - SCIE","2.062","0.004",
"JOURNAL OF MOLECULAR NEUROSCIENCE","J MOL NEUROSCI","0895-8696","1559-1166","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.061","0.008",
"Familial Cancer","FAM CANCER","1389-9600","1573-7292","ONCOLOGY - SCIE","2.052","0.004",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","ONCOLOGY - SCIE","2.043","0.001",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.043","0.001",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","2.039","0.008",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","2.034","0.014",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.029","0.009",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.023","0.008",
"ACADEMIC RADIOLOGY","ACAD RADIOL","1076-6332","1878-4046","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.021","0.011",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","1610-2940","0948-5023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.018","0.005",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","1610-2940","0948-5023","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.018","0.005",
"JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC","J MOL CATAL B-ENZYM","1381-1177","1873-3158","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.015","0.009",
"JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC","J MOL CATAL B-ENZYM","1381-1177","1873-3158","CHEMISTRY, PHYSICAL - SCIE","2.015","0.009",
"REDOX REPORT","REDOX REP","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.013","0.003",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2","0.001",
"GOLD BULLETIN","GOLD BULL","0017-1557","2190-7579","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2","0.003",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","BIOCHEMICAL RESEARCH METHODS - SCIE","2","0.019",
"OLIGONUCLEOTIDES","OLIGONUCLEOTIDES","1545-4576","1557-8526","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2","0.002",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","1.994","0.006",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.994","0.006",
"JOURNAL OF ENVIRONMENTAL MONITORING","J ENVIRON MONITOR","1464-0325","1464-0333","CHEMISTRY, ANALYTICAL - SCIE","1.989","0.01",
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.988","0.006",
"AMERICAN JOURNAL OF HUMAN BIOLOGY","AM J HUM BIOL","1042-0533","1520-6300","BIOLOGY - SCIE","1.976","0.006",
"CANCER INVESTIGATION","CANCER INVEST","0735-7907","1532-4192","ONCOLOGY - SCIE","1.976","0.007",
"PLANT SCIENCE","PLANT SCI","0168-9452","1873-2259","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.974","0.018",
"BIOMETRICS","BIOMETRICS","0006-341X","1541-0420","BIOLOGY - SCIE","1.97","0.022",
"CHEMICAL PHYSICS","CHEM PHYS","0301-0104","1873-4421","CHEMISTRY, PHYSICAL - SCIE","1.961","0.034",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.96","0.019",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","CHEMISTRY, APPLIED - SCIE","1.96","0.019",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","CHEMISTRY, MEDICINAL - SCIE","1.96","0.013",
"BIOORGANIC CHEMISTRY","BIOORG CHEM","0045-2068","1090-2120","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.958","0.003",
"CANCER DETECTION AND PREVENTION","CANCER DETECT PREV","0361-090X","N/A","ONCOLOGY - SCIE","1.951","0.005",
"TECHNOLOGY IN CANCER RESEARCH & TREATMENT","TECHNOL CANCER RES T","1533-0346","1533-0338","ONCOLOGY - SCIE","1.951","0.006",
"BIOLOGICAL BULLETIN","BIOL BULL-US","0006-3185","1939-8697","BIOLOGY - SCIE","1.949","0.005",
"EUROPEAN PHYSICAL JOURNAL E","EUR PHYS J E","1292-8941","1292-895X","CHEMISTRY, PHYSICAL - SCIE","1.943","0.017",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","ONCOLOGY - SCIE","1.942","0.002",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.942","0.002",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","1.94","0.007",
"INORGANICA CHIMICA ACTA","INORG CHIM ACTA","0020-1693","1873-3255","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.94","0.031",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","1.939","0.017",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","ONCOLOGY - SCIE","1.932","0.013",
"JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY","J NANOSCI NANOTECHNO","1533-4880","1533-4899","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.929","0.022",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","1.926","0.04",
"JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","J ANAL APPL PYROL","0165-2370","1873-250X","CHEMISTRY, ANALYTICAL - SCIE","1.911","0.008",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.91","0.039",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, PHYSICAL - SCIE","1.91","0.039",
"MICROCHIMICA ACTA","MICROCHIM ACTA","0026-3672","1436-5073","CHEMISTRY, ANALYTICAL - SCIE","1.91","0.008",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, APPLIED - SCIE","1.905","0.008",
"LIPIDS","LIPIDS","0024-4201","1558-9307","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.888","0.009",
"MICROSCOPY RESEARCH AND TECHNIQUE","MICROSC RES TECHNIQ","1059-910X","1097-0029","BIOLOGY - SCIE","1.883","0.011",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","BIOCHEMICAL RESEARCH METHODS - SCIE","1.88","0.007",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","CHEMISTRY, ANALYTICAL - SCIE","1.88","0.007",
"JOURNAL OF BIOCHEMISTRY","J BIOCHEM","0021-924X","1756-2651","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.878","0.018",
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","1.876","0.011",
"MAGNETIC RESONANCE IMAGING","MAGN RESON IMAGING","0730-725X","1873-5894","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.871","0.014",
"SENSORS","SENSORS-BASEL","1424-8220","1424-8220","CHEMISTRY, ANALYTICAL - SCIE","1.87","0.004",
"CATALYSIS LETTERS","CATAL LETT","1011-372X","1572-879X","CHEMISTRY, PHYSICAL - SCIE","1.867","0.019",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES","INT J BIOL MACROMOL","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.867","0.006",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","BIOCHEMICAL RESEARCH METHODS - SCIE","1.866","0.004",
"JOURNAL OF ORGANOMETALLIC CHEMISTRY","J ORGANOMET CHEM","0022-328X","1872-8561","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.866","0.042",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","1.865","0.005",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.854","0.017",
"NUKLEARMEDIZIN-NUCLEAR MEDICINE","NUKLEARMED-NUCL MED","0029-5566","2567-6407","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.85","0.001",
"SUPRAMOLECULAR CHEMISTRY","SUPRAMOL CHEM","1061-0278","1029-0478","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.846","0.004",
"MAGNETIC RESONANCE MATERIALS IN PHYSICS BIOLOGY AND MEDICINE","MAGN RESON MATER PHY","0968-5243","1352-8661","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.844","0.003",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY","J PHOTOCH PHOTOBIO B","1011-1344","1873-2682","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.838","0.005",
"COMPUTATIONAL BIOLOGY AND CHEMISTRY","COMPUT BIOL CHEM","1476-9271","1476-928X","BIOLOGY - SCIE","1.837","0.004",
"ADVANCES IN PHYSICAL ORGANIC CHEMISTRY","ADV PHYS ORG CHEM","0065-3160","2162-5921","CHEMISTRY, PHYSICAL - SCIE","1.833","0.001",
"USPEKHI KHIMII","USP KHIM+","0042-1308","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.832","0.005",
"JOURNAL OF NEAR INFRARED SPECTROSCOPY","J NEAR INFRARED SPEC","0967-0335","1751-6552","CHEMISTRY, APPLIED - SCIE","1.822","0.002",
"JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY","J BIOCHEM MOL BIOL","1225-8687","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.811","0.006",
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","1051-2284","1552-6569","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.811","0.004",
"Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment","FOOD ADDIT CONTAM A","0265-203X","1944-0057","CHEMISTRY, APPLIED - SCIE","1.81","0.009",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, ANALYTICAL - SCIE","1.81","0.007",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, PHYSICAL - SCIE","1.81","0.007",
"SOLID STATE NUCLEAR MAGNETIC RESONANCE","SOLID STATE NUCL MAG","0926-2040","1527-3326","CHEMISTRY, PHYSICAL - SCIE","1.804","0.004",
"POLYHEDRON","POLYHEDRON","0277-5387","1873-3719","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.801","0.025",
"Recent Patents on Anti-Cancer Drug Discovery","RECENT PAT ANTI-CANC","1574-8928","2212-3970","ONCOLOGY - SCIE","1.796","0.001",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","1.792","0.007",
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","BIOLOGY - SCIE","1.787","0.002",
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.787","0.002",
"EXTREMOPHILES","EXTREMOPHILES","1431-0651","1433-4909","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.782","0.006",
"JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","J INTERF CYTOK RES","1079-9907","1557-7465","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.774","0.006",
"Statistical Applications in Genetics and Molecular Biology","STAT APPL GENET MOL","1544-6115","1544-6115","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.773","0.008",
"PHYTOTHERAPY RESEARCH","PHYTOTHER RES","0951-418X","1099-1573","CHEMISTRY, MEDICINAL - SCIE","1.772","0.01",
"DIAGNOSTIC MOLECULAR PATHOLOGY","DIAGN MOL PATHOL","1052-9551","1533-4066","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.77","0.002",
"JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY","J BIOCHEM MOL TOXIC","1095-6670","1099-0461","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.756","0.002",
"MOLECULAR BIOLOGY REPORTS","MOL BIOL REP","0301-4851","1573-4978","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.75","0.001",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","BIOCHEMICAL RESEARCH METHODS - SCIE","1.747","0.005",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","CHEMISTRY, APPLIED - SCIE","1.747","0.005",
"GLYCOCONJUGATE JOURNAL","GLYCOCONJUGATE J","0282-0080","1573-4986","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.743","0.006",
"SOLID STATE SCIENCES","SOLID STATE SCI","1293-2558","1873-3085","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.742","0.013",
"SOLID STATE SCIENCES","SOLID STATE SCI","1293-2558","1873-3085","CHEMISTRY, PHYSICAL - SCIE","1.742","0.013",
"COLLOID AND POLYMER SCIENCE","COLLOID POLYM SCI","0303-402X","1435-1536","CHEMISTRY, PHYSICAL - SCIE","1.736","0.009",
"ANALYTICAL SCIENCES","ANAL SCI","0910-6340","1348-2246","CHEMISTRY, ANALYTICAL - SCIE","1.735","0.014",
"BULLETIN OF MATHEMATICAL BIOLOGY","B MATH BIOL","0092-8240","1522-9602","BIOLOGY - SCIE","1.735","0.007",
"SURFACE SCIENCE","SURF SCI","0039-6028","1879-2758","CHEMISTRY, PHYSICAL - SCIE","1.731","0.06",
"Clinical Genitourinary Cancer","CLIN GENITOURIN CANC","1558-7673","1938-0682","ONCOLOGY - SCIE","1.722","0.001",
"CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY","CARDIOVASC INTER RAD","0174-1551","1432-086X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.721","0.007",
"CRYOBIOLOGY","CRYOBIOLOGY","0011-2240","1090-2392","BIOLOGY - SCIE","1.721","0.004",
"AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS","AMYLOID","1350-6129","1744-2818","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.714","0.002",
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.71","0.001",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","COMP BIOCHEM PHYS A","1095-6433","1531-4332","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.709","0.013",
"NUCLEAR MEDICINE COMMUNICATIONS","NUCL MED COMMUN","0143-3636","1473-5628","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.706","0.006",
"CANCER NURSING","CANCER NURS","0162-220X","1538-9804","ONCOLOGY - SCIE","1.705","0.004",
"JOURNAL OF BIOSCIENCES","J BIOSCIENCES","0250-5991","0973-7138","BIOLOGY - SCIE","1.703","0.005",
"FLUID PHASE EQUILIBRIA","FLUID PHASE EQUILIBR","0378-3812","1879-0224","CHEMISTRY, PHYSICAL - SCIE","1.699","0.02",
"PLANT FOODS FOR HUMAN NUTRITION","PLANT FOOD HUM NUTR","0921-9668","1573-9104","CHEMISTRY, APPLIED - SCIE","1.69","0.001",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.682","0.01",
"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN","B CHEM SOC JPN","0009-2673","1348-0634","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.677","0.016",
"ACTA PHARMACOLOGICA SINICA","ACTA PHARMACOL SIN","1671-4083","1745-7254","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.676","0.011",
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","1073-6085","1559-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.669","0.005",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","1.665","0.005",
"CHEMISTRY & BIODIVERSITY","CHEM BIODIVERS","1612-1872","1612-1880","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.659","0.007",
"CHEMISTRY & BIODIVERSITY","CHEM BIODIVERS","1612-1872","1612-1880","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.659","0.007",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, ANALYTICAL - SCIE","1.659","0.022",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, PHYSICAL - SCIE","1.659","0.022",
"JOURNAL OF PEPTIDE SCIENCE","J PEPT SCI","1075-2617","1099-1387","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.654","0.005",
"JOURNAL OF PEPTIDE SCIENCE","J PEPT SCI","1075-2617","1099-1387","CHEMISTRY, ANALYTICAL - SCIE","1.654","0.005",
"JOURNAL OF THORACIC IMAGING","J THORAC IMAG","0883-5993","1536-0237","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.646","0.002",
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.639","0.005",
"Current Analytical Chemistry","CURR ANAL CHEM","1573-4110","1875-6727","CHEMISTRY, ANALYTICAL - SCIE","1.633","0.001",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, ANALYTICAL - SCIE","1.63","0.012",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, PHYSICAL - SCIE","1.63","0.012",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MEDICINAL - SCIE","1.623","0.014",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.623","0.014",
"CLINICAL RADIOLOGY","CLIN RADIOL","0009-9260","1365-229X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.622","0.009",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMICAL RESEARCH METHODS - SCIE","1.621","0.018",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.621","0.018",
"MOLECULAR ECOLOGY NOTES","MOL ECOL NOTES","1471-8278","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.605","0.019",
"Clinical Lymphoma & Myeloma","CLIN LYMPHOMA MYELOM","1557-9190","N/A","ONCOLOGY - SCIE","1.596","0.002",
"JOURNAL OF MOLECULAR STRUCTURE","J MOL STRUCT","0022-2860","1872-8014","CHEMISTRY, PHYSICAL - SCIE","1.594","0.027",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.593","0.01",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","1.592","0.006",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.592","0.006",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","CHEMISTRY, ANALYTICAL - SCIE","1.592","0.006",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","BIOLOGY - SCIE","1.577","0.006",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","1.576","0.074",
"JOURNAL OF COMPUTATIONAL BIOLOGY","J COMPUT BIOL","1066-5277","1557-8666","BIOCHEMICAL RESEARCH METHODS - SCIE","1.563","0.01",
"ONKOLOGIE","ONKOLOGIE","0378-584X","1423-0240","ONCOLOGY - SCIE","1.545","0.003",
"Comparative Biochemistry and Physiology D-Genomics & Proteomics","COMP BIOCHEM PHYS D","1744-117X","1878-0407","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.543","0.001",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","BIOCHEMICAL RESEARCH METHODS - SCIE","1.542","0.003",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","CHEMISTRY, ANALYTICAL - SCIE","1.542","0.003",
"JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION","J RECEPT SIG TRANSD","1079-9893","1532-4281","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.54","0.002",
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.532","0.003",
"CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY","CALPHAD","0364-5916","1873-2984","CHEMISTRY, PHYSICAL - SCIE","1.53","0.003",
"COMPTES RENDUS CHIMIE","CR CHIM","1631-0748","1878-1543","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.529","0.009",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, ANALYTICAL - SCIE","1.529","0.001",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, APPLIED - SCIE","1.529","0.001",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","1.524","0.019",
"IEEE TRANSACTIONS ON NUCLEAR SCIENCE","IEEE T NUCL SCI","0018-9499","1558-1578","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.518","0.021",

Copyright (c) 2024 Clarivate 
