"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2021 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2021 JIF,Eigenfactor
"Catalysts","CATALYSTS","N/A","2073-4344","CHEMISTRY, PHYSICAL - SCIE","4.501","0.022",
"BMC BIOCHEMISTRY","BMC BIOCHEM","1471-2091","1471-2091","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.5","0",
"Journal of Bone Oncology","J BONE ONCOL","N/A","2212-1374","ONCOLOGY - SCIE","4.491","0.002",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.481","0.026",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","BIOCHEMICAL RESEARCH METHODS - SCIE","4.478","0.024",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","CHEMISTRY, ANALYTICAL - SCIE","4.478","0.024",
"NMR IN BIOMEDICINE","NMR BIOMED","0952-3480","1099-1492","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.478","0.009",
"Journal of Cancer","J CANCER","1837-9664","1837-9664","ONCOLOGY - SCIE","4.478","0.019",
"BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS","BBA-BIOENERGETICS","0005-2728","1879-2650","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.428","0.007",
"INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY","INSECT BIOCHEM MOLEC","0965-1748","1879-0240","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.421","0.006",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.414","0.009",
"FARADAY DISCUSSIONS","FARADAY DISCUSS","1359-6640","1364-5498","CHEMISTRY, PHYSICAL - SCIE","4.394","0.009",
"JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","J PHYS CHEM SOLIDS","0022-3697","1879-2553","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.383","0.009",
"ADSORPTION SCIENCE & TECHNOLOGY","ADSORPT SCI TECHNOL","0263-6174","2048-4038","CHEMISTRY, APPLIED - SCIE","4.373","0.001",
"ADSORPTION SCIENCE & TECHNOLOGY","ADSORPT SCI TECHNOL","0263-6174","2048-4038","CHEMISTRY, PHYSICAL - SCIE","4.373","0.001",
"BIOCHIMIE","BIOCHIMIE","0300-9084","1638-6183","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.372","0.008",
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","1934-662X","1934-6638","ONCOLOGY - SCIE","4.354","0.004",
"JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY","J ANAL ATOM SPECTROM","0267-9477","1364-5544","CHEMISTRY, ANALYTICAL - SCIE","4.351","0.008",
"OncoTargets and Therapy","ONCOTARGETS THER","1178-6930","1178-6930","ONCOLOGY - SCIE","4.345","0.026",
"ANNALS OF SURGICAL ONCOLOGY","ANN SURG ONCOL","1068-9265","1534-4681","ONCOLOGY - SCIE","4.339","0.036",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.336","0.006",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.336","0.006",
"PLANT MOLECULAR BIOLOGY","PLANT MOL BIOL","0167-4412","1573-5028","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.335","0.006",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.331","0.054",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, PHYSICAL - SCIE","4.331","0.054",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.328","0.006",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","4.328","0.006",
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","4.322","0.011",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","N/A","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.321","0.009",
"Drug Design Development and Therapy","DRUG DES DEV THER","1177-8881","N/A","CHEMISTRY, MEDICINAL - SCIE","4.319","0.013",
"ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN PHYSICAL CHEMISTRY & CHEMICAL PHYSICS","Z PHYS CHEM","0942-9352","2196-7156","CHEMISTRY, PHYSICAL - SCIE","4.315","0.001",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","4.311","0.011",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","ONCOLOGY - SCIE","4.309","0.01",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.309","0.01",
"JOURNAL OF CHEMICAL PHYSICS","J CHEM PHYS","0021-9606","1089-7690","CHEMISTRY, PHYSICAL - SCIE","4.304","0.086",
"NEUROCHEMISTRY INTERNATIONAL","NEUROCHEM INT","0197-0186","1872-9754","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.297","0.007",
"FREE RADICAL RESEARCH","FREE RADICAL RES","1071-5762","1029-2470","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.288","0.003",
"GENES CHROMOSOMES & CANCER","GENE CHROMOSOME CANC","1045-2257","1098-2264","ONCOLOGY - SCIE","4.263","0.005",
"BREAST","BREAST","0960-9776","1532-3080","ONCOLOGY - SCIE","4.254","0.009",
"Expert Review of Proteomics","EXPERT REV PROTEOMIC","1478-9450","1744-8387","BIOCHEMICAL RESEARCH METHODS - SCIE","4.25","0.003",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.25","0.006",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.244","0.003",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","CHEMISTRY, MEDICINAL - SCIE","4.244","0.003",
"Environmental Chemistry","ENVIRON CHEM","1448-2517","1449-8979","CHEMISTRY, ANALYTICAL - SCIE","4.236","0.002",
"Chemosensors","CHEMOSENSORS","N/A","2227-9040","CHEMISTRY, ANALYTICAL - SCIE","4.229","0.002",
"BioChip Journal","BIOCHIP J","1976-0280","2092-7843","BIOCHEMICAL RESEARCH METHODS - SCIE","4.229","0.001",
"BioChip Journal","BIOCHIP J","1976-0280","2092-7843","CHEMISTRY, ANALYTICAL - SCIE","4.229","0.001",
"Geobiology","GEOBIOLOGY","1472-4677","1472-4669","BIOLOGY - SCIE","4.216","0.003",
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","ONCOLOGY - SCIE","4.214","0.002",
"Radiology and Oncology","RADIOL ONCOL","1318-2099","1581-3207","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.214","0.002",
"Current Hematologic Malignancy Reports","CURR HEMATOL MALIG R","1558-8211","1558-822X","ONCOLOGY - SCIE","4.213","0.003",
"Molecular Omics","MOL OMICS","N/A","2515-4184","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.212","0.001",
"CANADIAN ASSOCIATION OF RADIOLOGISTS JOURNAL-JOURNAL DE L ASSOCIATION CANADIENNE DES RADIOLOGISTES","CAN ASSOC RADIOL J","0846-5371","1488-2361","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.186","0.002",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.184","0.003",
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN","J COMPUT AID MOL DES","0920-654X","1573-4951","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.179","0.003",
"Journal of Physical Chemistry C","J PHYS CHEM C","1932-7447","1932-7455","CHEMISTRY, PHYSICAL - SCIE","4.177","0.13",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","4.175","0.006",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.174","0.021",
"MOLECULAR IMMUNOLOGY","MOL IMMUNOL","0161-5890","1872-9142","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.174","0.01",
"Pigment Cell & Melanoma Research","PIGM CELL MELANOMA R","1755-1471","1755-148X","ONCOLOGY - SCIE","4.159","0.004",
"EXPERIMENTAL CELL RESEARCH","EXP CELL RES","0014-4827","1090-2422","ONCOLOGY - SCIE","4.145","0.014",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","4.136","0.021",
"Analytical Cellular Pathology","ANAL CELL PATHOL","2210-7177","2210-7185","ONCOLOGY - SCIE","4.133","0.001",
"ACS Omega","ACS OMEGA","2470-1343","2470-1343","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.132","0.055",
"JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE","J SCI FOOD AGR","0022-5142","1097-0010","CHEMISTRY, APPLIED - SCIE","4.125","0.018",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.125","0.005",
"PLANT FOODS FOR HUMAN NUTRITION","PLANT FOOD HUM NUTR","0921-9668","1573-9104","CHEMISTRY, APPLIED - SCIE","4.124","0.002",
"BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS","BBA-GEN SUBJECTS","0304-4165","1872-8006","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.117","0.01",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.114","0.01",
"BMC Chemistry","BMC CHEM","N/A","2661-801X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.095","0.001",
"ADDICTION BIOLOGY","ADDICT BIOL","1355-6215","1369-1600","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.093","0.007",
"CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION","CANCER EPIDEM BIOMAR","1055-9965","1538-7755","ONCOLOGY - SCIE","4.09","0.02",
"PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS","PROTEINS","0887-3585","1097-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.088","0.009",
"BIOLOGICAL TRACE ELEMENT RESEARCH","BIOL TRACE ELEM RES","0163-4984","1559-0720","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.081","0.009",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","4.075","0.008",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, APPLIED - SCIE","4.072","0.01",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.072","0.01",
"ULTRASONICS","ULTRASONICS","0041-624X","1874-9968","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.062","0.006",
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","ONCOLOGY - SCIE","4.062","0.006",
"SAUDI JOURNAL OF BIOLOGICAL SCIENCES","SAUDI J BIOL SCI","1319-562X","2213-7106","BIOLOGY - SCIE","4.052","0.008",
"Molecular Informatics","MOL INFORM","1868-1743","1868-1751","CHEMISTRY, MEDICINAL - SCIE","4.05","0.002",
"Soft Matter","SOFT MATTER","1744-683X","1744-6848","CHEMISTRY, PHYSICAL - SCIE","4.046","0.039",
"ASTROBIOLOGY","ASTROBIOLOGY","1531-1074","1557-8070","BIOLOGY - SCIE","4.045","0.006",
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","4.037","0.015",
"RSC Advances","RSC ADV","N/A","2046-2069","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.036","0.165",
"Clinical Colorectal Cancer","CLIN COLORECTAL CANC","1533-0028","1938-0674","ONCOLOGY - SCIE","4.035","0.004",
"JOURNAL OF MICROENCAPSULATION","J MICROENCAPSUL","0265-2048","1464-5246","CHEMISTRY, APPLIED - SCIE","4.034","0.001",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","ONCOLOGY - SCIE","4.033","0.004",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.033","0.004",
"Chinese Journal of Cancer Research","CHINESE J CANCER RES","1000-9604","1993-0631","ONCOLOGY - SCIE","4.026","0.003",
"Progress in Molecular Biology and Translational Science","PROG MOL BIOL TRANSL","1877-1173","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.025","0.004",
"EXCLI Journal","EXCLI J","1611-2156","1611-2156","BIOLOGY - SCIE","4.022","0.003",
"BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES","BBA-BIOMEMBRANES","0005-2736","1879-2642","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.019","0.012",
"CRYSTAL GROWTH & DESIGN","CRYST GROWTH DES","1528-7483","1528-7505","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.01","0.025",
"PHYTOCHEMISTRY","PHYTOCHEMISTRY","0031-9422","1873-3700","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.004","0.006",
"PROTEIN JOURNAL","PROTEIN J","1572-3887","1875-8355","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4","0.002",
"JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY","J TRACE ELEM MED BIO","0946-672X","1878-3252","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.995","0.005",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.994","0.004",
"MOLECULAR MICROBIOLOGY","MOL MICROBIOL","0950-382X","1365-2958","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.979","0.014",
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.977","0.016",
"CHEMICAL RESEARCH IN TOXICOLOGY","CHEM RES TOXICOL","0893-228X","1520-5010","CHEMISTRY, MEDICINAL - SCIE","3.973","0.007",
"CHEMICAL RESEARCH IN TOXICOLOGY","CHEM RES TOXICOL","0893-228X","1520-5010","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.973","0.007",
"JOURNAL OF MOLECULAR EVOLUTION","J MOL EVOL","0022-2844","1432-1432","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.973","0.001",
"Green Processing and Synthesis","GREEN PROCESS SYNTH","2191-9542","2191-9550","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.97","0.001",
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","CHEMISTRY, APPLIED - SCIE","3.964","0.001",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.963","0.002",
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","ONCOLOGY - SCIE","3.955","0.016",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
