"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2002 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2002 JIF,Eigenfactor
"BULLETIN OF MATHEMATICAL BIOLOGY","B MATH BIOL","0092-8240","1522-9602","BIOLOGY - SCIE","1.408","N/A",
"FOOD CHEMISTRY","FOOD CHEM","0308-8146","1873-7072","CHEMISTRY, APPLIED - SCIE","1.396","N/A",
"JOURNAL OF CHEMICAL ECOLOGY","J CHEM ECOL","0098-0331","1573-1561","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.393","N/A",
"EUROPEAN JOURNAL OF SURGICAL ONCOLOGY","EUR J SURG ONCOL","0748-7983","N/A","ONCOLOGY - SCIE","1.392","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","1.388","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.388","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","CHEMISTRY, ANALYTICAL - SCIE","1.388","N/A",
"INTERNATIONAL JOURNAL OF CARDIAC IMAGING","INT J CARDIAC IMAG","0167-9899","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.386","N/A",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","1.383","N/A",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.383","N/A",
"PHYTOMEDICINE","PHYTOMEDICINE","0944-7113","1618-095X","CHEMISTRY, MEDICINAL - SCIE","1.377","N/A",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","CHEMISTRY, ANALYTICAL - SCIE","1.376","N/A",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMICAL RESEARCH METHODS - SCIE","1.375","N/A",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.375","N/A",
"EUROPEAN RADIOLOGY","EUR RADIOL","0938-7994","1432-1084","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.37","N/A",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","1.36","N/A",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.359","N/A",
"JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY","J COMPUT ASSIST TOMO","0363-8715","1532-3145","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.354","N/A",
"AMINO ACIDS","AMINO ACIDS","0939-4451","1438-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.352","N/A",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","1.35","N/A",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","1.338","N/A",
"ULTRASONICS SONOCHEMISTRY","ULTRASON SONOCHEM","1350-4177","1873-2828","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.337","N/A",
"ONCOLOGY-NEW YORK","ONCOLOGY-NY","0890-9091","2767-7389","ONCOLOGY - SCIE","1.336","N/A",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","1.335","N/A",
"SOLID STATE NUCLEAR MAGNETIC RESONANCE","SOLID STATE NUCL MAG","0926-2040","1527-3326","CHEMISTRY, PHYSICAL - SCIE","1.333","N/A",
"DRUG DEVELOPMENT RESEARCH","DRUG DEVELOP RES","0272-4391","1098-2299","CHEMISTRY, MEDICINAL - SCIE","1.325","N/A",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","1.325","N/A",
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","1.314","N/A",
"AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS","AMYLOID","1350-6129","1744-2818","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.301","N/A",
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","1.299","N/A",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","1.297","N/A",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","1.295","N/A",
"CANCER DETECTION AND PREVENTION","CANCER DETECT PREV","0361-090X","N/A","ONCOLOGY - SCIE","1.289","N/A",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, APPLIED - SCIE","1.286","N/A",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.286","N/A",
"JOURNAL OF IMMUNOASSAY","J IMMUNOASSAY","0197-1522","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.286","N/A",
"SOLVENT EXTRACTION AND ION EXCHANGE","SOLVENT EXTR ION EXC","0736-6299","1532-2262","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.276","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR AND INTEGRATIVE PHYSIOL","COMP BIOCHEM PHYS A","1095-6433","1531-4332","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.274","N/A",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMICAL RESEARCH METHODS - SCIE","1.269","N/A",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.269","N/A",
"EXPERIMENTAL AND MOLECULAR MEDICINE","EXP MOL MED","1226-3613","2092-6413","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.267","N/A",
"CHEMICO-BIOLOGICAL INTERACTIONS","CHEM-BIOL INTERACT","0009-2797","1872-7786","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.261","N/A",
"CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE","CAN J CHEM","0008-4042","1480-3291","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.26","N/A",
"LUMINESCENCE","LUMINESCENCE","1522-7235","1522-7243","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.258","N/A",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","1.256","N/A",
"BIODRUGS","BIODRUGS","1173-8804","1179-190X","ONCOLOGY - SCIE","1.245","N/A",
"BIOLOGICAL BULLETIN","BIOL BULL-US","0006-3185","1939-8697","BIOLOGY - SCIE","1.243","N/A",
"HUMAN BIOLOGY","HUM BIOL","0018-7143","1534-6617","BIOLOGY - SCIE","1.242","N/A",
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","J CHROMATOGR SCI","0021-9665","1945-239X","BIOCHEMICAL RESEARCH METHODS - SCIE","1.241","N/A",
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","J CHROMATOGR SCI","0021-9665","1945-239X","CHEMISTRY, ANALYTICAL - SCIE","1.241","N/A",
"JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY","J IND ENG CHEM","1226-086X","1876-794X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.239","N/A",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","0948-5023","0948-5023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.235","N/A",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","0948-5023","0948-5023","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.235","N/A",
"CHROMATOGRAPHIA","CHROMATOGRAPHIA","0009-5893","1612-1112","BIOCHEMICAL RESEARCH METHODS - SCIE","1.23","N/A",
"CHROMATOGRAPHIA","CHROMATOGRAPHIA","0009-5893","1612-1112","CHEMISTRY, ANALYTICAL - SCIE","1.23","N/A",
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","ONCOLOGY - SCIE","1.23","N/A",
"EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY","EUR J LIPID SCI TECH","1438-7697","1438-9312","CHEMISTRY, APPLIED - SCIE","1.218","N/A",
"MEDICAL AND PEDIATRIC ONCOLOGY","MED PEDIATR ONCOL","0098-1532","N/A","ONCOLOGY - SCIE","1.216","N/A",
"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN","B CHEM SOC JPN","0009-2673","1348-0634","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.213","N/A",
"BIOELECTROMAGNETICS","BIOELECTROMAGNETICS","0197-8462","1521-186X","BIOLOGY - SCIE","1.205","N/A",
"ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE","Z ANORG ALLG CHEM","0044-2313","1521-3749","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.196","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY","COMP BIOCHEM PHYS B","1096-4959","1879-1107","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.195","N/A",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.191","N/A",
"ENANTIOMER","ENANTIOMER","1024-2430","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.189","N/A",
"ENANTIOMER","ENANTIOMER","1024-2430","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.189","N/A",
"TERATOGENESIS CARCINOGENESIS AND MUTAGENESIS","TERATOGEN CARCIN MUT","0270-3211","N/A","ONCOLOGY - SCIE","1.189","N/A",
"JOURNAL OF ETHNOPHARMACOLOGY","J ETHNOPHARMACOL","0378-8741","1872-7573","CHEMISTRY, MEDICINAL - SCIE","1.188","N/A",
"JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS","J LABELLED COMPD RAD","0362-4803","1099-1344","BIOCHEMICAL RESEARCH METHODS - SCIE","1.186","N/A",
"JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS","J LABELLED COMPD RAD","0362-4803","1099-1344","CHEMISTRY, ANALYTICAL - SCIE","1.186","N/A",
"JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS","J LABELLED COMPD RAD","0362-4803","1099-1344","CHEMISTRY, MEDICINAL - SCIE","1.186","N/A",
"COLLOID AND POLYMER SCIENCE","COLLOID POLYM SCI","0303-402X","1435-1536","CHEMISTRY, PHYSICAL - SCIE","1.182","N/A",
"JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY","J AM OIL CHEM SOC","0003-021X","1558-9331","CHEMISTRY, APPLIED - SCIE","1.178","N/A",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES","INT J BIOL MACROMOL","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.177","N/A",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","1.171","N/A",
"JOURNAL OF NUCLEAR CARDIOLOGY","J NUCL CARDIOL","1071-3581","1532-6551","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.167","N/A",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SP","NUCL INSTRUM METH A","0168-9002","1872-9576","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.167","N/A",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","1.165","N/A",
"JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","J ANAL APPL PYROL","0165-2370","1873-250X","CHEMISTRY, ANALYTICAL - SCIE","1.16","N/A",
"FIELD ANALYTICAL CHEMISTRY AND TECHNOLOGY","FIELD ANAL CHEM TECH","1086-900X","N/A","CHEMISTRY, ANALYTICAL - SCIE","1.158","N/A",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIO","NUCL INSTRUM METH B","0168-583X","1872-9584","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.158","N/A",
"JOURNAL OF NEAR INFRARED SPECTROSCOPY","J NEAR INFRARED SPEC","0967-0335","1751-6552","CHEMISTRY, APPLIED - SCIE","1.148","N/A",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","0032-9592","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.143","N/A",
"JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","J PHYS CHEM SOLIDS","0022-3697","1879-2553","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.14","N/A",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","1.136","N/A",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MEDICINAL - SCIE","1.133","N/A",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.133","N/A",
"NUCLEAR MEDICINE COMMUNICATIONS","NUCL MED COMMUN","0143-3636","1473-5628","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.127","N/A",
"JOURNAL OF MOLECULAR STRUCTURE","J MOL STRUCT","0022-2860","1872-8014","CHEMISTRY, PHYSICAL - SCIE","1.122","N/A",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.118","N/A",
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","BIOLOGY - SCIE","1.117","N/A",
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.117","N/A",
"ULTRASCHALL IN DER MEDIZIN","ULTRASCHALL MED","0172-4614","1438-8782","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.114","N/A",
"BRAIN RESEARCH PROTOCOLS","BRAIN RES PROTOC","1385-299X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","1.109","N/A",
"ABDOMINAL IMAGING","ABDOM IMAGING","0942-8925","1432-0509","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.1","N/A",
"ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY","ADSORPTION","0929-5607","1572-8757","CHEMISTRY, PHYSICAL - SCIE","1.097","N/A",
"CEREAL CHEMISTRY","CEREAL CHEM","0009-0352","1943-3638","CHEMISTRY, APPLIED - SCIE","1.087","N/A",
"REVIEWS ON HETEROATOM CHEMISTRY","REV HETEROATOM CHEM","0915-6151","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.083","N/A",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.082","N/A",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","CHEMISTRY, PHYSICAL - SCIE","1.082","N/A",
"CANADIAN JOURNAL OF MICROBIOLOGY","CAN J MICROBIOL","0008-4166","1480-3275","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.08","N/A",
"MATHEMATICAL BIOSCIENCES","MATH BIOSCI","0025-5564","1879-3134","BIOLOGY - SCIE","1.08","N/A",
"BIOMETRICS","BIOMETRICS","0006-341X","1541-0420","BIOLOGY - SCIE","1.077","N/A",
"SURFACE AND INTERFACE ANALYSIS","SURF INTERFACE ANAL","0142-2421","1096-9918","CHEMISTRY, PHYSICAL - SCIE","1.071","N/A",
"BIOCHEMISTRY-MOSCOW","BIOCHEMISTRY-MOSCOW+","0006-2979","1608-3040","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.056","N/A",
"JOURNAL OF RECEPTOR AND SIGNAL TRANSDUCTION RESEARCH","J RECEPT SIGNAL TR R","1079-9893","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.053","N/A",
"BMC CANCER","BMC CANCER","1471-2407","1471-2407","ONCOLOGY - SCIE","1.05","N/A",
"CLINICAL RADIOLOGY","CLIN RADIOL","0009-9260","1365-229X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.048","N/A",
"JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC","JPC-J PLANAR CHROMAT","0933-4173","1789-0993","CHEMISTRY, ANALYTICAL - SCIE","1.047","N/A",
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY","J ENZYM INHIB MED CH","1475-6366","1475-6374","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.045","N/A",
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY","J ENZYM INHIB MED CH","1475-6366","1475-6374","CHEMISTRY, MEDICINAL - SCIE","1.045","N/A",
"BIOORGANIC CHEMISTRY","BIOORG CHEM","0045-2068","1090-2120","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.044","N/A",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.04","N/A",
"JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY","J BRAZIL CHEM SOC","0103-5053","1678-4790","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.036","N/A",
"JOURNAL OF TRACE AND MICROPROBE TECHNIQUES","J TRACE MICROPROBE T","0733-4680","N/A","CHEMISTRY, ANALYTICAL - SCIE","1.033","N/A",
"BIOLOGICALS","BIOLOGICALS","1045-1056","1095-8320","BIOCHEMICAL RESEARCH METHODS - SCIE","1.032","N/A",
"RECEPTORS & CHANNELS","RECEPTOR CHANNEL","1060-6823","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.026","N/A",
"JOURNAL OF MICROENCAPSULATION","J MICROENCAPSUL","0265-2048","1464-5246","CHEMISTRY, APPLIED - SCIE","1.024","N/A",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","ONCOLOGY - SCIE","1.021","N/A",
"ANALUSIS","ANALUSIS","0365-4877","N/A","CHEMISTRY, ANALYTICAL - SCIE","1.014","N/A",
"JOURNAL OF ALLOYS AND COMPOUNDS","J ALLOY COMPD","0925-8388","1873-4669","CHEMISTRY, PHYSICAL - SCIE","1.014","N/A",
"JOURNAL OF MOLECULAR STRUCTURE-THEOCHEM","J MOL STRUC-THEOCHEM","0166-1280","N/A","CHEMISTRY, PHYSICAL - SCIE","1.014","N/A",
"FLUID PHASE EQUILIBRIA","FLUID PHASE EQUILIBR","0378-3812","1879-0224","CHEMISTRY, PHYSICAL - SCIE","1.011","N/A",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.009","N/A",
"INTERNATIONAL JOURNAL OF CHEMICAL KINETICS","INT J CHEM KINET","0538-8066","1097-4601","CHEMISTRY, PHYSICAL - SCIE","1.006","N/A",
"JOURNAL OF ULTRASOUND IN MEDICINE","J ULTRAS MED","0278-4297","1550-9613","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.003","N/A",
"BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY","BIOTECHNOL APPL BIOC","0885-4513","1470-8744","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1","N/A",
"FUSION SCIENCE AND TECHNOLOGY","FUSION SCI TECHNOL","1536-1055","1943-7641","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1","N/A",
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","1","N/A",
"MAIN GROUP CHEMISTRY","MAIN GROUP CHEM","1024-1221","1745-1167","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1","N/A",
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","1073-6085","1559-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1","N/A",
"REVIEWS IN ANALYTICAL CHEMISTRY","REV ANAL CHEM","0048-752X","2191-0189","CHEMISTRY, ANALYTICAL - SCIE","1","N/A",
"REVIEWS IN INORGANIC CHEMISTRY","REV INORG CHEM","0193-4929","2191-0227","CHEMISTRY, ANALYTICAL - SCIE","1","N/A",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.994","N/A",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, PHYSICAL - SCIE","0.994","N/A",
"BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY","BIOSCI BIOTECH BIOCH","0916-8451","1347-6947","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.992","N/A",
"BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY","BIOSCI BIOTECH BIOCH","0916-8451","1347-6947","CHEMISTRY, APPLIED - SCIE","0.992","N/A",
"JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY","J INCL PHENOM MACRO","0923-0750","1573-1111","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.992","N/A",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.981","N/A",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","BIOLOGY - SCIE","0.98","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY","COMP BIOCHEM PHYS C","1532-0456","1878-1659","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.979","N/A",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.979","N/A",
"GENES & GENETIC SYSTEMS","GENES GENET SYST","1341-7568","1880-5779","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.978","N/A",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, ANALYTICAL - SCIE","0.978","N/A",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, PHYSICAL - SCIE","0.978","N/A",
"RADIATION MEASUREMENTS","RADIAT MEAS","1350-4487","1879-0925","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","0.974","N/A",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, ANALYTICAL - SCIE","0.974","N/A",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, PHYSICAL - SCIE","0.974","N/A",
"BIOMETRIKA","BIOMETRIKA","0006-3444","1464-3510","BIOLOGY - SCIE","0.97","N/A",
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","ONCOLOGY - SCIE","0.967","N/A",
"JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY","J BIOCHEM MOL BIOL","1225-8687","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.961","N/A",
"JOURNAL OF CLUSTER SCIENCE","J CLUST SCI","1040-7278","1572-8862","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","0.961","N/A",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.958","N/A",
"CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY","CARDIOVASC INTER RAD","0174-1551","1432-086X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.956","N/A",
"JOURNAL OF CHEMICAL AND ENGINEERING DATA","J CHEM ENG DATA","0021-9568","1520-5134","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.955","N/A",
"JOURNAL OF NATURAL TOXINS","J NAT TOXINS","1058-8108","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.952","N/A",
"CHEMOECOLOGY","CHEMOECOLOGY","0937-7409","1423-0445","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.949","N/A",
"TRANSITION METAL CHEMISTRY","TRANSIT METAL CHEM","0340-4285","1572-901X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","0.949","N/A",
"HEALTH PHYSICS","HEALTH PHYS","0017-9078","1538-5159","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","0.948","N/A",
"HEALTH PHYSICS","HEALTH PHYS","0017-9078","1538-5159","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.948","N/A",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.946","N/A",
"SEPARATION AND PURIFICATION METHODS","SEPAR PURIF METHOD","0360-2540","N/A","CHEMISTRY, ANALYTICAL - SCIE","0.941","N/A",
"JOURNAL OF THORACIC IMAGING","J THORAC IMAG","0883-5993","1536-0237","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.936","N/A",
