"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2000 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2000 JIF,Eigenfactor
"CLINICAL BIOCHEMISTRY","CLIN BIOCHEM","0009-9120","1873-2933","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.327","N/A",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","1.322","N/A",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","1.318","N/A",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","CHEMISTRY, PHYSICAL - SCIE","1.317","N/A",
"ORIGINS OF LIFE AND EVOLUTION OF THE BIOSPHERE","ORIGINS LIFE EVOL B","0169-6149","1573-0875","BIOLOGY - SCIE","1.317","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","1.311","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.311","N/A",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","CHEMISTRY, ANALYTICAL - SCIE","1.311","N/A",
"BIOCATALYSIS AND BIOTRANSFORMATION","BIOCATAL BIOTRANSFOR","1024-2422","1029-2446","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.309","N/A",
"EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY","EUR J MED CHEM","0223-5234","1768-3254","CHEMISTRY, MEDICINAL - SCIE","1.306","N/A",
"MIKROCHIMICA ACTA","MIKROCHIM ACTA","0026-3672","N/A","CHEMISTRY, ANALYTICAL - SCIE","1.303","N/A",
"JMRI-JOURNAL OF MAGNETIC RESONANCE IMAGING","JMRI-J MAGN RESON IM","1053-1807","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.302","N/A",
"MEDICAL AND PEDIATRIC ONCOLOGY","MED PEDIATR ONCOL","0098-1532","N/A","ONCOLOGY - SCIE","1.301","N/A",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS","INT J BIOL MARKER","0393-6155","1724-6008","ONCOLOGY - SCIE","1.292","N/A",
"PLANT PHYSIOLOGY AND BIOCHEMISTRY","PLANT PHYSIOL BIOCH","0981-9428","1873-2690","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.292","N/A",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","1.29","N/A",
"MEDICINAL CHEMISTRY RESEARCH","MED CHEM RES","1054-2523","1554-8120","CHEMISTRY, MEDICINAL - SCIE","1.284","N/A",
"JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY","J AM OIL CHEM SOC","0003-021X","1558-9331","CHEMISTRY, APPLIED - SCIE","1.278","N/A",
"PLANT SCIENCE","PLANT SCI","0168-9452","1873-2259","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.259","N/A",
"CANCER DETECTION AND PREVENTION","CANCER DETECT PREV","0361-090X","N/A","ONCOLOGY - SCIE","1.258","N/A",
"PURE AND APPLIED CHEMISTRY","PURE APPL CHEM","0033-4545","1365-3075","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.257","N/A",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","1.252","N/A",
"CHEMTECH","CHEMTECH","0009-2703","N/A","CHEMISTRY, APPLIED - SCIE","1.25","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY","COMP BIOCHEM PHYS C","0742-8413","1878-1659","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.249","N/A",
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","J CHROMATOGR SCI","0021-9665","1945-239X","BIOCHEMICAL RESEARCH METHODS - SCIE","1.247","N/A",
"JOURNAL OF CHROMATOGRAPHIC SCIENCE","J CHROMATOGR SCI","0021-9665","1945-239X","CHEMISTRY, ANALYTICAL - SCIE","1.247","N/A",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, ANALYTICAL - SCIE","1.245","N/A",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, PHYSICAL - SCIE","1.245","N/A",
"JOURNAL OF NUCLEAR MATERIALS","J NUCL MATER","0022-3115","1873-4820","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.241","N/A",
"FISH PHYSIOLOGY AND BIOCHEMISTRY","FISH PHYSIOL BIOCHEM","0920-1742","1573-5168","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.24","N/A",
"ENDOCRINE-RELATED CANCER","ENDOCR-RELAT CANCER","1351-0088","1479-6821","ONCOLOGY - SCIE","1.239","N/A",
"SUPRAMOLECULAR CHEMISTRY","SUPRAMOL CHEM","1061-0278","1029-0478","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.237","N/A",
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.233","N/A",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.226","N/A",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","1.222","N/A",
"BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY","BIOTECHNOL APPL BIOC","0885-4513","1470-8744","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.216","N/A",
"SURFACE AND INTERFACE ANALYSIS","SURF INTERFACE ANAL","0142-2421","1096-9918","CHEMISTRY, PHYSICAL - SCIE","1.215","N/A",
"JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","J ANAL APPL PYROL","0165-2370","1873-250X","CHEMISTRY, ANALYTICAL - SCIE","1.207","N/A",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.206","N/A",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","CHEMISTRY, ANALYTICAL - SCIE","1.206","N/A",
"INORGANICA CHIMICA ACTA","INORG CHIM ACTA","0020-1693","1873-3255","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.2","N/A",
"MOLECULAR BIOLOGY REPORTS","MOL BIOL REP","0301-4851","1573-4978","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.2","N/A",
"JOURNAL OF POROUS MATERIALS","J POROUS MAT","1380-2224","1573-4854","CHEMISTRY, APPLIED - SCIE","1.197","N/A",
"JOURNAL OF POROUS MATERIALS","J POROUS MAT","1380-2224","1573-4854","CHEMISTRY, PHYSICAL - SCIE","1.197","N/A",
"JOURNAL OF PORPHYRINS AND PHTHALOCYANINES","J PORPHYR PHTHALOCYA","1088-4246","1099-1409","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.191","N/A",
"INFLAMMATION","INFLAMMATION","0360-3997","1573-2576","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.189","N/A",
"CARBOHYDRATE POLYMERS","CARBOHYD POLYM","0144-8617","1879-1344","CHEMISTRY, APPLIED - SCIE","1.184","N/A",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","0948-5023","0948-5023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.183","N/A",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","0948-5023","0948-5023","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.183","N/A",
"CATALYSIS SURVEYS FROM JAPAN","CATAL SURV JPN","1384-6574","N/A","CHEMISTRY, PHYSICAL - SCIE","1.182","N/A",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MEDICINAL - SCIE","1.177","N/A",
"CHEMICAL & PHARMACEUTICAL BULLETIN","CHEM PHARM BULL","0009-2363","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.177","N/A",
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","1.174","N/A",
"CHEMISTRY IN BRITAIN","CHEM BRIT","0009-3106","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.169","N/A",
"FOOD HYDROCOLLOIDS","FOOD HYDROCOLLOID","0268-005X","1873-7137","CHEMISTRY, APPLIED - SCIE","1.164","N/A",
"JOURNAL OF CLUSTER SCIENCE","J CLUST SCI","1040-7278","1572-8862","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.161","N/A",
"JOURNAL OF PHYSICAL ORGANIC CHEMISTRY","J PHYS ORG CHEM","0894-3230","1099-1395","CHEMISTRY, PHYSICAL - SCIE","1.161","N/A",
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.159","N/A",
"CEREAL CHEMISTRY","CEREAL CHEM","0009-0352","1943-3638","CHEMISTRY, APPLIED - SCIE","1.142","N/A",
"COLLOID AND POLYMER SCIENCE","COLLOID POLYM SCI","0303-402X","1435-1536","CHEMISTRY, PHYSICAL - SCIE","1.132","N/A",
"JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY","J BIOCHEM MOL TOXIC","1095-6670","1099-0461","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.129","N/A",
"ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE","Z ANORG ALLG CHEM","0044-2313","1521-3749","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.123","N/A",
"EUROPEAN RADIOLOGY","EUR RADIOL","0938-7994","1432-1084","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.119","N/A",
"JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC","JPC-J PLANAR CHROMAT","0933-4173","1789-0993","CHEMISTRY, ANALYTICAL - SCIE","1.118","N/A",
"ANNALS OF CLINICAL BIOCHEMISTRY","ANN CLIN BIOCHEM","0004-5632","1758-1001","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.113","N/A",
"ENANTIOMER","ENANTIOMER","1024-2430","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.111","N/A",
"ENANTIOMER","ENANTIOMER","1024-2430","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.111","N/A",
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.111","N/A",
"RADIATION AND ENVIRONMENTAL BIOPHYSICS","RADIAT ENVIRON BIOPH","0301-634X","1432-2099","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.11","N/A",
"TERATOGENESIS CARCINOGENESIS AND MUTAGENESIS","TERATOGEN CARCIN MUT","0270-3211","N/A","ONCOLOGY - SCIE","1.106","N/A",
"CANADIAN JOURNAL OF MICROBIOLOGY","CAN J MICROBIOL","0008-4166","1480-3275","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.105","N/A",
"INTERNATIONAL JOURNAL OF CHEMICAL KINETICS","INT J CHEM KINET","0538-8066","1097-4601","CHEMISTRY, PHYSICAL - SCIE","1.104","N/A",
"NEUROIMAGING CLINICS OF NORTH AMERICA","NEUROIMAG CLIN N AM","1052-5149","1557-9867","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.095","N/A",
"ANALYTICAL SCIENCES","ANAL SCI","0910-6340","1348-2246","CHEMISTRY, ANALYTICAL - SCIE","1.094","N/A",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.09","N/A",
"FIELD ANALYTICAL CHEMISTRY AND TECHNOLOGY","FIELD ANAL CHEM TECH","1086-900X","N/A","CHEMISTRY, ANALYTICAL - SCIE","1.086","N/A",
"JOURNAL OF NUTRITIONAL BIOCHEMISTRY","J NUTR BIOCHEM","0955-2863","1873-4847","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.083","N/A",
"CHIMIA","CHIMIA","0009-4293","0009-4293","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.081","N/A",
"ESSAYS IN BIOCHEMISTRY","ESSAYS BIOCHEM","0071-1365","1744-1358","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.077","N/A",
"JOURNAL OF MICROENCAPSULATION","J MICROENCAPSUL","0265-2048","1464-5246","CHEMISTRY, APPLIED - SCIE","1.076","N/A",
"GENES & GENETIC SYSTEMS","GENES GENET SYST","1341-7568","1880-5779","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.074","N/A",
"BRAIN RESEARCH PROTOCOLS","BRAIN RES PROTOC","1385-299X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","1.067","N/A",
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","CHEMISTRY, ANALYTICAL - SCIE","1.066","N/A",
"IEEE TRANSACTIONS ON NUCLEAR SCIENCE","IEEE T NUCL SCI","0018-9499","1558-1578","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.06","N/A",
"BIOELECTROCHEMISTRY AND BIOENERGETICS","BIOELECTROCH BIOENER","0302-4598","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.052","N/A",
"BIOCHEMISTRY-MOSCOW","BIOCHEMISTRY-MOSCOW+","0006-2979","1608-3040","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.05","N/A",
"CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE","CAN J CHEM","0008-4042","1480-3291","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.05","N/A",
"CLINICA CHIMICA ACTA","CLIN CHIM ACTA","0009-8981","1873-3492","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.041","N/A",
"BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY","BIOSCI BIOTECH BIOCH","0916-8451","1347-6947","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.039","N/A",
"BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY","BIOSCI BIOTECH BIOCH","0916-8451","1347-6947","CHEMISTRY, APPLIED - SCIE","1.039","N/A",
"NUCLEAR MEDICINE COMMUNICATIONS","NUCL MED COMMUN","0143-3636","1473-5628","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.039","N/A",
"POLYHEDRON","POLYHEDRON","0277-5387","1873-3719","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.036","N/A",
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","0090-6980","2212-196X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.034","N/A",
"JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY","J TRACE ELEM MED BIO","0946-672X","1878-3252","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.032","N/A",
"CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY","CARDIOVASC INTER RAD","0174-1551","1432-086X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.029","N/A",
"ADDICTION BIOLOGY","ADDICT BIOL","1355-6215","1369-1600","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.023","N/A",
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","ONCOLOGY - SCIE","1.021","N/A",
"CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY","CRIT REV ONCOL HEMAT","1040-8428","1879-0461","ONCOLOGY - SCIE","1.019","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY","COMP BIOCHEM PHYS B","1096-4959","1879-1107","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.015","N/A",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","1.013","N/A",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.006","N/A",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, PHYSICAL - SCIE","1.006","N/A",
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN V","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.005","N/A",
"JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","J PHYS CHEM SOLIDS","0022-3697","1879-2553","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.003","N/A",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1","N/A",
"ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS-PART C OF JOURNAL OF E","ENVIRON CARCIN ECO R","1059-0501","N/A","ONCOLOGY - SCIE","1","N/A",
"JOURNAL OF NATURAL TOXINS","J NAT TOXINS","1058-8108","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1","N/A",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.997","N/A",
"MEDIATORS OF INFLAMMATION","MEDIAT INFLAMM","0962-9351","1466-1861","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.99","N/A",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","ONCOLOGY - SCIE","0.989","N/A",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.989","N/A",
"HEALTH PHYSICS","HEALTH PHYS","0017-9078","1538-5159","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.988","N/A",
"JOURNAL OF CHEMICAL AND ENGINEERING DATA","J CHEM ENG DATA","0021-9568","1520-5134","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.988","N/A",
"COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE","CR ACAD SCI III-VIE","0764-4469","N/A","BIOLOGY - SCIE","0.98","N/A",
"BIOCHEMICAL SOCIETY TRANSACTIONS","BIOCHEM SOC T","0300-5127","1470-8752","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.975","N/A",
"ANALYTICAL LETTERS","ANAL LETT","0003-2719","1532-236X","CHEMISTRY, ANALYTICAL - SCIE","0.968","N/A",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.968","N/A",
"JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE","J SCI FOOD AGR","0022-5142","1097-0010","CHEMISTRY, APPLIED - SCIE","0.966","N/A",
"JOURNAL OF ULTRASOUND IN MEDICINE","J ULTRAS MED","0278-4297","1550-9613","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.966","N/A",
"NUKLEARMEDIZIN-NUCLEAR MEDICINE","NUKLEARMED-NUCL MED","0029-5566","2567-6407","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.965","N/A",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SP","NUCL INSTRUM METH A","0168-9002","1872-9576","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","0.964","N/A",
"JOURNAL OF MOLECULAR STRUCTURE-THEOCHEM","J MOL STRUC-THEOCHEM","0166-1280","N/A","CHEMISTRY, PHYSICAL - SCIE","0.961","N/A",
"COLLECTION OF CZECHOSLOVAK CHEMICAL COMMUNICATIONS","COLLECT CZECH CHEM C","0010-0765","1212-6950","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.96","N/A",
"JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY","J PHYSIOL BIOCHEM","1138-7548","1877-8755","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.958","N/A",
"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIO","NUCL INSTRUM METH B","0168-583X","1872-9584","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","0.955","N/A",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","0.952","N/A",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","0.952","N/A",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.952","N/A",
"JOURNAL OF TRACE ELEMENTS IN EXPERIMENTAL MEDICINE","J TRACE ELEM EXP MED","0896-548X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.952","N/A",
"BRITISH JOURNAL OF RADIOLOGY","BRIT J RADIOL","0007-1285","1748-880X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.951","N/A",
"APOPTOSIS","APOPTOSIS","1360-8185","1573-675X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.949","N/A",
"ULTRASONICS SONOCHEMISTRY","ULTRASON SONOCHEM","1350-4177","1873-2828","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.947","N/A",
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","1051-2284","1552-6569","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.942","N/A",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","0.94","N/A",
"CLINICAL RADIOLOGY","CLIN RADIOL","0009-9260","1365-229X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.934","N/A",
"ONCOLOGY-NEW YORK","ONCOLOGY-NY","0890-9091","2767-7389","ONCOLOGY - SCIE","0.933","N/A",
"COMPUTERS & CHEMISTRY","COMPUT CHEM","0097-8485","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.926","N/A",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","0.926","N/A",
"JOURNAL OF BIOCHEMICAL AND BIOPHYSICAL METHODS","J BIOCHEM BIOPH METH","0165-022X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.926","N/A",
"ULTRASCHALL IN DER MEDIZIN","ULTRASCHALL MED","0172-4614","1438-8782","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.925","N/A",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MEDICINAL - SCIE","0.923","N/A",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.923","N/A",
"FOOD CHEMISTRY","FOOD CHEM","0308-8146","1873-7072","CHEMISTRY, APPLIED - SCIE","0.921","N/A",
"JOURNAL OF CHEMOTHERAPY","J CHEMOTHERAPY","1120-009X","1973-9478","ONCOLOGY - SCIE","0.921","N/A",
"SOLVENT EXTRACTION AND ION EXCHANGE","SOLVENT EXTR ION EXC","0736-6299","1532-2262","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.914","N/A",
"ACADEMIC RADIOLOGY","ACAD RADIOL","1076-6332","1878-4046","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.912","N/A",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","0.908","N/A",
"BIOLOGICAL BULLETIN","BIOL BULL","0006-3185","N/A","BIOLOGY - SCIE","0.895","N/A",
"ACCREDITATION AND QUALITY ASSURANCE","ACCREDIT QUAL ASSUR","0949-1775","1432-0517","CHEMISTRY, ANALYTICAL - SCIE","0.894","N/A",
"BIOCHEMISTRY AND MOLECULAR BIOLOGY INTERNATIONAL","BIOCHEM MOL BIOL INT","1039-9712","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.888","N/A",
"COLLOIDS AND SURFACES B-BIOINTERFACES","COLLOID SURFACE B","0927-7765","1873-4367","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.888","N/A",
"EUROPEAN JOURNAL OF SOLID STATE AND INORGANIC CHEMISTRY","EUR J SOL STATE INOR","0992-4361","N/A","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","0.885","N/A",
"EUROPEAN JOURNAL OF SOLID STATE AND INORGANIC CHEMISTRY","EUR J SOL STATE INOR","0992-4361","N/A","CHEMISTRY, PHYSICAL - SCIE","0.885","N/A",
"FETT-LIPID","FETT-LIPID","0931-5985","N/A","CHEMISTRY, APPLIED - SCIE","0.885","N/A",
"JOURNAL FUR PRAKTISCHE CHEMIE-PRACTICAL APPLICATIONS AND APPLIED CHEMISTRY","J PRAKT CHEM","1436-9966","N/A","CHEMISTRY, APPLIED - SCIE","0.885","N/A",
"JOURNAL FUR PRAKTISCHE CHEMIE-PRACTICAL APPLICATIONS AND APPLIED CHEMISTRY","J PRAKT CHEM","1436-9966","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.885","N/A",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","0.884","N/A",
"SOMATIC CELL AND MOLECULAR GENETICS","SOMAT CELL MOLEC GEN","0740-7750","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.884","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR AND INTEGRATIVE PHYSIOL","COMP BIOCHEM PHYS A","1095-6433","1531-4332","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.883","N/A",
