"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2018 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2018 JIF,Eigenfactor
"SENSORS","SENSORS-BASEL","1424-8220","1424-8220","CHEMISTRY, ANALYTICAL - SCIE","3.031","0.061",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.03","0.032",
"JOURNAL OF EXPERIMENTAL BIOLOGY","J EXP BIOL","0022-0949","1477-9145","BIOLOGY - SCIE","3.017","0.033",
"ChemMedChem","CHEMMEDCHEM","1860-7179","1860-7187","CHEMISTRY, MEDICINAL - SCIE","3.016","0.011",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","3.015","0.006",
"BIOLOGICAL CHEMISTRY","BIOL CHEM","1431-6730","1437-4315","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.014","0.007",
"Biology Direct","BIOL DIRECT","1745-6150","1745-6150","BIOLOGY - SCIE","3.01","0.004",
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","3.008","0.013",
"ONCOLOGY-NEW YORK","ONCOLOGY-NY","0890-9091","2767-7389","ONCOLOGY - SCIE","3.008","0.004",
"Topics in Organometallic Chemistry","TOP ORGANOMETAL CHEM","1436-6002","1616-8534","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","3","0.003",
"EJNMMI Research","EJNMMI RES","2191-219X","2191-219X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3","0.004",
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","BIOCHEMICAL RESEARCH METHODS - SCIE","3","0.003",
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","3","0.003",
"JOURNAL OF CHEMICAL PHYSICS","J CHEM PHYS","0021-9606","1089-7690","CHEMISTRY, PHYSICAL - SCIE","2.997","0.133",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","2.994","0.006",
"MOLECULAR MEDICINE","MOL MED","1076-1551","1528-3658","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.991","0.005",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","2.983","0.02",
"BMB Reports","BMB REP","1976-6696","1976-670X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.966","0.004",
"JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY","J BIOCHEM MOL TOXIC","1095-6670","1099-0461","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.965","0.002",
"Expert Review of Proteomics","EXPERT REV PROTEOMIC","1478-9450","1744-8387","BIOCHEMICAL RESEARCH METHODS - SCIE","2.963","0.003",
"Structural Dynamics-US","STRUCT DYNAM-US","2329-7778","2329-7778","CHEMISTRY, PHYSICAL - SCIE","2.953","0.003",
"BIOCHEMISTRY","BIOCHEMISTRY-US","0006-2960","1520-4995","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.952","0.052",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.948","0.019",
"GENES CHROMOSOMES & CANCER","GENE CHROMOSOME CANC","1045-2257","1098-2264","ONCOLOGY - SCIE","2.94","0.006",
"Methods and Applications in Fluorescence","METHODS APPL FLUORES","2050-6120","2050-6120","CHEMISTRY, ANALYTICAL - SCIE","2.94","0.002",
"Methods and Applications in Fluorescence","METHODS APPL FLUORES","2050-6120","2050-6120","CHEMISTRY, PHYSICAL - SCIE","2.94","0.002",
"Molecular Catalysis","MOL CATAL","2468-8231","2468-8231","CHEMISTRY, PHYSICAL - SCIE","2.938","0.002",
"BMC CANCER","BMC CANCER","1471-2407","1471-2407","ONCOLOGY - SCIE","2.933","0.053",
"GLYCOCONJUGATE JOURNAL","GLYCOCONJUGATE J","0282-0080","1573-4986","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.926","0.003",
"Plasmonics","PLASMONICS","1557-1955","1557-1963","CHEMISTRY, PHYSICAL - SCIE","2.926","0.006",
"JOURNAL OF PHYSICAL CHEMISTRY B","J PHYS CHEM B","1520-6106","1520-5207","CHEMISTRY, PHYSICAL - SCIE","2.923","0.079",
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.918","0.004",
"Journal of Gynecologic Oncology","J GYNECOL ONCOL","2005-0380","2005-0399","ONCOLOGY - SCIE","2.914","0.003",
"PHYTOCHEMISTRY","PHYTOCHEMISTRY","0031-9422","1873-3700","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.905","0.012",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","BIOCHEMICAL RESEARCH METHODS - SCIE","2.896","0.006",
"JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY","J TRACE ELEM MED BIO","0946-672X","1878-3252","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.895","0.005",
"MACROMOLECULAR BIOSCIENCE","MACROMOL BIOSCI","1616-5187","1616-5195","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.895","0.007",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","ONCOLOGY - SCIE","2.895","0.013",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.895","0.013",
"Clinical Proteomics","CLIN PROTEOM","1542-6416","1559-0275","BIOCHEMICAL RESEARCH METHODS - SCIE","2.892","0.002",
"SOLID STATE IONICS","SOLID STATE IONICS","0167-2738","1872-7689","CHEMISTRY, PHYSICAL - SCIE","2.886","0.011",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","1359-5113","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.883","0.011",
"MOLECULAR GENETICS AND GENOMICS","MOL GENET GENOMICS","1617-4615","1617-4623","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.879","0.006",
"CANCER BIOLOGY & THERAPY","CANCER BIOL THER","1538-4047","1555-8576","ONCOLOGY - SCIE","2.879","0.008",
"HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA","HEMATOL ONCOL CLIN N","0889-8588","1558-1977","ONCOLOGY - SCIE","2.878","0.005",
"REVIEWS IN ANALYTICAL CHEMISTRY","REV ANAL CHEM","0793-0135","2191-0189","CHEMISTRY, ANALYTICAL - SCIE","2.875","0",
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.87","0.006",
"JOURNAL OF APPLIED CRYSTALLOGRAPHY","J APPL CRYSTALLOGR","0021-8898","1600-5767","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.867","0.017",
"Journal of Bone Oncology","J BONE ONCOL","2212-1374","2212-1374","ONCOLOGY - SCIE","2.866","0.001",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.864","0.004",
"UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS","UROL ONCOL-SEMIN ORI","1078-1439","1873-2496","ONCOLOGY - SCIE","2.863","0.014",
"Cancer Biomarkers","CANCER BIOMARK","1574-0153","1875-8592","ONCOLOGY - SCIE","2.859","0.003",
"Molecular BioSystems","MOL BIOSYST","1742-206X","1742-2051","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.855","0.016",
"JOURNAL OF RARE EARTHS","J RARE EARTH","1002-0721","1002-0721","CHEMISTRY, APPLIED - SCIE","2.846","0.004",
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","MINI-REV MED CHEM","1389-5575","1875-5607","CHEMISTRY, MEDICINAL - SCIE","2.842","0.004",
"MAGNETIC RESONANCE MATERIALS IN PHYSICS BIOLOGY AND MEDICINE","MAGN RESON MATER PHY","0968-5243","1352-8661","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.836","0.004",
"JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY","J VASC INTERV RADIOL","1051-0443","1535-7732","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.828","0.011",
"Journal of Oncology Practice","J ONCOL PRACT","1554-7477","1935-469X","ONCOLOGY - SCIE","2.828","0.013",
"FREE RADICAL RESEARCH","FREE RADICAL RES","1071-5762","1029-2470","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.825","0.005",
"REVIEWS IN INORGANIC CHEMISTRY","REV INORG CHEM","0193-4929","2191-0227","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.824","0",
"SAUDI JOURNAL OF BIOLOGICAL SCIENCES","SAUDI J BIOL SCI","1319-562X","2213-7106","BIOLOGY - SCIE","2.82","0.004",
"Progress in Molecular Biology and Translational Science","PROG MOL BIOL TRANSL","1877-1173","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.819","0.007",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.813","0.02",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","CHEMISTRY, ANALYTICAL - SCIE","2.813","0.02",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.802","0.027",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","2.802","0.027",
"Clinical Neuroradiology","CLIN NEURORADIOL","1869-1439","1869-1447","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.8","0.002",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","BIOCHEMICAL RESEARCH METHODS - SCIE","2.799","0.005",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","CHEMISTRY, ANALYTICAL - SCIE","2.799","0.005",
"Practical Radiation Oncology","PRACT RADIAT ONCOL","1879-8500","1879-8500","ONCOLOGY - SCIE","2.794","0.005",
"Practical Radiation Oncology","PRACT RADIAT ONCOL","1879-8500","1879-8500","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.794","0.005",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","2.786","0.008",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.785","0.016",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.782","0.012",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","BIOLOGY - SCIE","2.779","0.006",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.779","0.006",
"Clinical Breast Cancer","CLIN BREAST CANCER","1526-8209","1938-0666","ONCOLOGY - SCIE","2.762","0.005",
"Journal of Saudi Chemical Society","J SAUDI CHEM SOC","1319-6103","2212-4640","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.759","0.004",
"Nanotechnology Reviews","NANOTECHNOL REV","2191-9089","2191-9097","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.759","0.001",
"JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA","J MAMMARY GLAND BIOL","1083-3021","1573-7039","ONCOLOGY - SCIE","2.758","0.002",
"World Journal of Gastrointestinal Oncology","WORLD J GASTRO ONCOL","1948-5204","1948-5204","ONCOLOGY - SCIE","2.758","0.003",
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","2.754","0.024",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","BIOCHEMICAL RESEARCH METHODS - SCIE","2.754","0.011",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","CHEMISTRY, ANALYTICAL - SCIE","2.754","0.011",
"Green Chemistry Letters and Reviews","GREEN CHEM LETT REV","1751-8253","1751-7192","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.754","0.001",
"JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","J PHYS CHEM SOLIDS","0022-3697","1879-2553","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.752","0.007",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","CHEMISTRY, MEDICINAL - SCIE","2.746","0.006",
"SEMINARS IN RADIATION ONCOLOGY","SEMIN RADIAT ONCOL","1053-4296","1532-9461","ONCOLOGY - SCIE","2.741","0.004",
"SEMINARS IN RADIATION ONCOLOGY","SEMIN RADIAT ONCOL","1053-4296","1532-9461","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.741","0.004",
"CURRENT CANCER DRUG TARGETS","CURR CANCER DRUG TAR","1568-0096","1873-5576","ONCOLOGY - SCIE","2.72","0.003",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","ONCOLOGY - SCIE","2.717","0.004",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.717","0.004",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.713","0.008",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","CHEMISTRY, PHYSICAL - SCIE","2.708","0.001",
"BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS","BIOCHEM BIOPH RES CO","0006-291X","1090-2104","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.705","0.073",
"PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY","PROG BIOPHYS MOL BIO","0079-6107","1873-1732","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.703","0.005",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY","COMP BIOCHEM PHYS C","1532-0456","1878-1659","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.697","0.003",
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","CHEMISTRY, ANALYTICAL - SCIE","2.691","0.009",
"JOURNAL OF MAGNETIC RESONANCE","J MAGN RESON","1090-7807","1096-0856","BIOCHEMICAL RESEARCH METHODS - SCIE","2.689","0.011",
"Environmental Science-Processes & Impacts","ENVIRON SCI-PROC IMP","2050-7887","2050-7895","CHEMISTRY, ANALYTICAL - SCIE","2.688","0.009",
"Cancer Microenvironment","CANCER MICROENVIRON","1875-2292","1875-2284","ONCOLOGY - SCIE","2.68","0.001",
"FEBS LETTERS","FEBS LETT","0014-5793","1873-3468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.675","0.036",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","2.674","0.016",
"Journal of Biological Engineering","J BIOL ENG","1754-1611","1754-1611","BIOCHEMICAL RESEARCH METHODS - SCIE","2.667","0.002",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","2.663","0.007",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.659","0.008",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.659","0.009",
"CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY","CALPHAD","0364-5916","1873-2984","CHEMISTRY, PHYSICAL - SCIE","2.652","0.003",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","1476-511X","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.651","0.008",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.641","0.018",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","CHEMISTRY, MEDICINAL - SCIE","2.641","0.018",
"JOURNAL OF PHYSICAL CHEMISTRY A","J PHYS CHEM A","1089-5639","1520-5215","CHEMISTRY, PHYSICAL - SCIE","2.641","0.056",
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","ONCOLOGY - SCIE","2.634","0.002",
"Cancer Epidemiology","CANCER EPIDEMIOL","1877-7821","1877-783X","ONCOLOGY - SCIE","2.619","0.009",
"Current Topics in Membranes","CURR TOP MEMBR","1063-5823","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.609","0.002",
"Journal of Oncology","J ONCOL","1687-8450","1687-8469","ONCOLOGY - SCIE","2.6","0.001",
"ULTRASONICS","ULTRASONICS","0041-624X","1874-9968","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.598","0.009",
"PLANT FOODS FOR HUMAN NUTRITION","PLANT FOOD HUM NUTR","0921-9668","1573-9104","CHEMISTRY, APPLIED - SCIE","2.598","0.002",
"Photodiagnosis and Photodynamic Therapy","PHOTODIAGN PHOTODYN","1572-1000","1873-1597","ONCOLOGY - SCIE","2.589","0.003",
"ACS Omega","ACS OMEGA","2470-1343","2470-1343","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.584","0.008",
"BIOINORGANIC CHEMISTRY AND APPLICATIONS","BIOINORG CHEM APPL","1565-3633","1687-479X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.583","0.001",
"BIOINORGANIC CHEMISTRY AND APPLICATIONS","BIOINORG CHEM APPL","1565-3633","1687-479X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.583","0.001",
"EUROPEAN JOURNAL OF INORGANIC CHEMISTRY","EUR J INORG CHEM","1434-1948","1099-0682","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.578","0.02",
"JOURNAL OF MOLECULAR NEUROSCIENCE","J MOL NEUROSCI","0895-8696","1559-1166","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.577","0.008",
"Comparative Biochemistry and Physiology D-Genomics & Proteomics","COMP BIOCHEM PHYS D","1744-117X","1878-0407","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.573","0.002",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
