"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2011 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2011 JIF,Eigenfactor
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","2.597","0.013",
"RADIOLOGIC CLINICS OF NORTH AMERICA","RADIOL CLIN N AM","0033-8389","1557-8275","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.59","0.004",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.584","0.012",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","2.584","0.012",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","2.58","0.017",
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.571","0.006",
"Environmental Chemistry","ENVIRON CHEM","1448-2517","1449-8979","CHEMISTRY, ANALYTICAL - SCIE","2.57","0.005",
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","2.558","0.011",
"BIOORGANIC & MEDICINAL CHEMISTRY LETTERS","BIOORG MED CHEM LETT","0960-894X","1464-3405","CHEMISTRY, MEDICINAL - SCIE","2.554","0.074",
"MOLECULAR AND BIOCHEMICAL PARASITOLOGY","MOL BIOCHEM PARASIT","0166-6851","1872-9428","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.551","0.012",
"Current Oncology Reports","CURR ONCOL REP","1523-3790","1534-6269","ONCOLOGY - SCIE","2.545","0.004",
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","BIOCHEMICAL RESEARCH METHODS - SCIE","2.541","0.001",
"Journal of Integrative Plant Biology","J INTEGR PLANT BIOL","1672-9072","1744-7909","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.534","0.007",
"MOLECULAR REPRODUCTION AND DEVELOPMENT","MOL REPROD DEV","1040-452X","1098-2795","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.532","0.008",
"INSECT MOLECULAR BIOLOGY","INSECT MOL BIOL","0962-1075","1365-2583","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.529","0.007",
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","MINI-REV MED CHEM","1389-5575","1875-5607","CHEMISTRY, MEDICINAL - SCIE","2.528","0.008",
"CANCER DETECTION AND PREVENTION","CANCER DETECT PREV","0361-090X","N/A","ONCOLOGY - SCIE","2.522","0.002",
"Future Medicinal Chemistry","FUTURE MED CHEM","1756-8919","1756-8927","CHEMISTRY, MEDICINAL - SCIE","2.522","0.002",
"Photodiagnosis and Photodynamic Therapy","PHOTODIAGN PHOTODYN","1572-1000","1873-1597","ONCOLOGY - SCIE","2.522","0.001",
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","ONCOLOGY - SCIE","2.509","0.005",
"PLANT FOODS FOR HUMAN NUTRITION","PLANT FOOD HUM NUTR","0921-9668","1573-9104","CHEMISTRY, APPLIED - SCIE","2.505","0.002",
"JOURNAL OF MOLECULAR NEUROSCIENCE","J MOL NEUROSCI","0895-8696","1559-1166","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.504","0.007",
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","2.499","0.014",
"BREAST","BREAST","0960-9776","1532-3080","ONCOLOGY - SCIE","2.491","0.007",
"JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","J ANAL APPL PYROL","0165-2370","1873-250X","CHEMISTRY, ANALYTICAL - SCIE","2.487","0.008",
"BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS","BIOCHEM BIOPH RES CO","0006-291X","1090-2104","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.484","0.161",
"EXPERIMENTAL AND MOLECULAR MEDICINE","EXP MOL MED","1226-3613","2092-6413","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.481","0.005",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","2.479","0.009",
"HEMATOLOGICAL ONCOLOGY","HEMATOL ONCOL","0278-0232","1099-1069","ONCOLOGY - SCIE","2.475","0.002",
"APPLIED CLAY SCIENCE","APPL CLAY SCI","0169-1317","1872-9053","CHEMISTRY, PHYSICAL - SCIE","2.474","0.012",
"Current Oncology","CURR ONCOL","1198-0052","1718-7729","ONCOLOGY - SCIE","2.473","0.003",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES","INT J BIOL MACROMOL","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.453","0.007",
"PLANT MOLECULAR BIOLOGY REPORTER","PLANT MOL BIOL REP","0735-9640","1572-9818","BIOCHEMICAL RESEARCH METHODS - SCIE","2.453","0.001",
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","2.444","0.003",
"JOURNAL OF CHEMICAL NEUROANATOMY","J CHEM NEUROANAT","0891-0618","1873-6300","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.435","0.003",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.434","0.02",
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","2.422","0.011",
"Gastric Cancer","GASTRIC CANCER","1436-3291","1436-3305","ONCOLOGY - SCIE","2.421","0.003",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","2.421","0.021",
"PROSTATE CANCER AND PROSTATIC DISEASES","PROSTATE CANCER P D","1365-7852","1476-5608","ONCOLOGY - SCIE","2.421","0.004",
"PHOTOCHEMISTRY AND PHOTOBIOLOGY","PHOTOCHEM PHOTOBIOL","0031-8655","1751-1097","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.413","0.014",
"CURRENT GENOMICS","CURR GENOMICS","1389-2029","1875-5488","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.408","0.004",
"ANTI-CANCER DRUGS","ANTI-CANCER DRUG","0959-4973","1473-5741","ONCOLOGY - SCIE","2.407","0.008",
"INTERNATIONAL JOURNAL OF ONCOLOGY","INT J ONCOL","1019-6439","1791-2423","ONCOLOGY - SCIE","2.399","0.022",
"ULTRASCHALL IN DER MEDIZIN","ULTRASCHALL MED","0172-4614","1438-8782","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.398","0.002",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, APPLIED - SCIE","2.391","0.009",
"Molecular Informatics","MOL INFORM","1868-1743","1868-1751","CHEMISTRY, MEDICINAL - SCIE","2.39","0.001",
"JOURNAL OF ORGANOMETALLIC CHEMISTRY","J ORGANOMET CHEM","0022-328X","1872-8561","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.384","0.024",
"Clinical Breast Cancer","CLIN BREAST CANCER","1526-8209","1938-0666","ONCOLOGY - SCIE","2.375","0.004",
"JOURNAL OF BIOCHEMISTRY","J BIOCHEM","0021-924X","1756-2651","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.371","0.014",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ANALYTICAL - SCIE","2.35","0.007",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, MEDICINAL - SCIE","2.35","0.007",
"AUSTRALIAN JOURNAL OF CHEMISTRY","AUST J CHEM","0004-9425","1445-0038","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.342","0.009",
"CHEMICAL PHYSICS LETTERS","CHEM PHYS LETT","0009-2614","1873-4448","CHEMISTRY, PHYSICAL - SCIE","2.337","0.078",
"Biomedical Optics Express","BIOMED OPT EXPRESS","2156-7085","2156-7085","BIOCHEMICAL RESEARCH METHODS - SCIE","2.333","0.002",
"Biomedical Optics Express","BIOMED OPT EXPRESS","2156-7085","2156-7085","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.333","0.002",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.332","0.018",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","CHEMISTRY, APPLIED - SCIE","2.332","0.018",
"COLLOID AND POLYMER SCIENCE","COLLOID POLYM SCI","0303-402X","1435-1536","CHEMISTRY, PHYSICAL - SCIE","2.331","0.008",
"Proteome Science","PROTEOME SCI","1477-5956","1477-5956","BIOCHEMICAL RESEARCH METHODS - SCIE","2.328","0.002",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","ONCOLOGY - SCIE","2.321","0.004",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.321","0.004",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.293","0.015",
"JOURNAL OF ALLOYS AND COMPOUNDS","J ALLOY COMPD","0925-8388","1873-4669","CHEMISTRY, PHYSICAL - SCIE","2.289","0.097",
"INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING","INT J CARDIOVAS IMAG","1569-5794","1875-8312","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.285","0.005",
"Chemical Biology & Drug Design","CHEM BIOL DRUG DES","1747-0277","1747-0285","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.282","0.007",
"Chemical Biology & Drug Design","CHEM BIOL DRUG DES","1747-0277","1747-0285","CHEMISTRY, MEDICINAL - SCIE","2.282","0.007",
"Advances in Quantum Chemistry","ADV QUANTUM CHEM","0065-3276","2162-8815","CHEMISTRY, PHYSICAL - SCIE","2.275","0.001",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","BIOLOGY - SCIE","2.275","0.006",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","2.275","0.006",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.275","0.006",
"JOURNAL OF MOLECULAR EVOLUTION","J MOL EVOL","0022-2844","1432-1432","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.274","0.01",
"AMERICAN JOURNAL OF HUMAN BIOLOGY","AM J HUM BIOL","1042-0533","1520-6300","BIOLOGY - SCIE","2.267","0.006",
"ONCOLOGY","ONCOLOGY-BASEL","0030-2414","1423-0232","ONCOLOGY - SCIE","2.267","0.008",
"DIAGNOSTIC MOLECULAR PATHOLOGY","DIAGN MOL PATHOL","1052-9551","1533-4066","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.257","0.002",
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","Q J NUCL MED MOL IM","1827-1936","1827-1936","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.256","0.003",
"CATALYSIS LETTERS","CATAL LETT","1011-372X","1572-879X","CHEMISTRY, PHYSICAL - SCIE","2.242","0.018",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.24","0.014",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","2.236","0.036",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","COMP BIOCHEM PHYS A","1095-6433","1531-4332","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.235","0.014",
"JOURNAL OF THEORETICAL BIOLOGY","J THEOR BIOL","0022-5193","1095-8541","BIOLOGY - SCIE","2.208","0.032",
"MOLECULAR VISION","MOL VIS","1090-0535","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.205","0.016",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.203","0.01",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","CHEMISTRY, PHYSICAL - SCIE","2.203","0.01",
"JOURNAL OF IMMUNOLOGICAL METHODS","J IMMUNOL METHODS","0022-1759","1872-7905","BIOCHEMICAL RESEARCH METHODS - SCIE","2.203","0.014",
"Vitamins and Hormones","VITAM HORM","0083-6729","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.19","0.004",
"MELANOMA RESEARCH","MELANOMA RES","0960-8931","1473-5636","ONCOLOGY - SCIE","2.187","0.004",
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","J MOL GRAPH MODEL","1093-3263","1873-4243","BIOCHEMICAL RESEARCH METHODS - SCIE","2.184","0.006",
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","J MOL GRAPH MODEL","1093-3263","1873-4243","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.184","0.006",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.178","0.008",
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","1073-6085","1559-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.171","0.005",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","1476-511X","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.17","0.003",
"Organogenesis","ORGANOGENESIS","1547-6278","1555-8592","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.17","0.002",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.168","0.01",
"THEORETICAL CHEMISTRY ACCOUNTS","THEOR CHEM ACC","1432-881X","1432-2234","CHEMISTRY, PHYSICAL - SCIE","2.162","0.012",
"MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY","MATCH-COMMUN MATH CO","0340-6253","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.161","0.005",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.159","0.029",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, PHYSICAL - SCIE","2.159","0.029",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","CHEMISTRY, MEDICINAL - SCIE","2.153","0.011",
"ASTROBIOLOGY","ASTROBIOLOGY","1531-1074","1557-8070","BIOLOGY - SCIE","2.15","0.006",
"JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH","J EXP CLIN CANC RES","1756-9966","1756-9966","ONCOLOGY - SCIE","2.148","0.006",
"SUPRAMOLECULAR CHEMISTRY","SUPRAMOL CHEM","1061-0278","1029-0478","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.145","0.004",
"TUMOR BIOLOGY","TUMOR BIOL","1010-4283","1423-0380","ONCOLOGY - SCIE","2.143","0.003",
"Channels","CHANNELS","1933-6950","1933-6969","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.14","0.004",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","2.14","0.005",
"FLUID PHASE EQUILIBRIA","FLUID PHASE EQUILIBR","0378-3812","1879-0224","CHEMISTRY, PHYSICAL - SCIE","2.139","0.015",
"JOURNAL OF MAGNETIC RESONANCE","J MAGN RESON","1090-7807","1096-0856","BIOCHEMICAL RESEARCH METHODS - SCIE","2.138","0.017",
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","ONCOLOGY - SCIE","2.136","0.002",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","2.13","0.004",
"LIPIDS","LIPIDS","0024-4201","1558-9307","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.129","0.007",
"INTERNATIONAL JOURNAL OF ENERGY RESEARCH","INT J ENERG RES","0363-907X","1099-114X","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","2.122","0.006",
"GLYCOCONJUGATE JOURNAL","GLYCOCONJUGATE J","0282-0080","1573-4986","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.117","0.005",
"NEUROSIGNALS","NEUROSIGNALS","1424-862X","1424-8638","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.111","0.002",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","BIOCHEMICAL RESEARCH METHODS - SCIE","2.107","0.006",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","CHEMISTRY, ANALYTICAL - SCIE","2.107","0.006",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","2.103","0.077",
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","2.1","0.015",
"CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY","CARDIOVASC INTER RAD","0174-1551","1432-086X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.093","0.01",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","BIOCHEMICAL RESEARCH METHODS - SCIE","2.086","0.017",
"PHYTOTHERAPY RESEARCH","PHYTOTHER RES","0951-418X","1099-1573","CHEMISTRY, MEDICINAL - SCIE","2.086","0.012",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.086","0.001",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","2.079","0.008",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMICAL RESEARCH METHODS - SCIE","2.078","0.003",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.078","0.003",
"JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY","J VASC INTERV RADIOL","1051-0443","1535-7732","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.075","0.014",
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY - SCIE","2.072","0.006",
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.072","0.004",
"CRYOBIOLOGY","CRYOBIOLOGY","0011-2240","1090-2392","BIOLOGY - SCIE","2.062","0.004",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, APPLIED - SCIE","2.061","0.004",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.061","0.004",
"POLYHEDRON","POLYHEDRON","0277-5387","1873-3719","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.057","0.019",
"JOURNAL OF NUCLEAR MATERIALS","J NUCL MATER","0022-3115","1873-4820","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","2.052","0.032",
"JOURNAL OF BIOMOLECULAR SCREENING","J BIOMOL SCREEN","1087-0571","1552-454X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.049","0.006",
"JOURNAL OF BIOMOLECULAR SCREENING","J BIOMOL SCREEN","1087-0571","1552-454X","CHEMISTRY, ANALYTICAL - SCIE","2.049","0.006",
"Methods in Enzymology","METHOD ENZYMOL","0076-6879","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","2.042","0.035",
"Methods in Enzymology","METHOD ENZYMOL","0076-6879","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.042","0.035",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.033","0.009",
"Science China-Life Sciences","SCI CHINA LIFE SCI","1674-7305","1869-1889","BIOLOGY - SCIE","2.024","0.001",
"SOLVENT EXTRACTION AND ION EXCHANGE","SOLVENT EXTR ION EXC","0736-6299","1532-2262","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.024","0.002",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","2.022","0.005",
"JOURNAL OF VIROLOGICAL METHODS","J VIROL METHODS","0166-0934","1879-0984","BIOCHEMICAL RESEARCH METHODS - SCIE","2.011","0.017",
"Cancer Epidemiology","CANCER EPIDEMIOL","1877-7821","1877-783X","ONCOLOGY - SCIE","2.01","0.002",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","2.005","0.006",
"ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY","ADSORPTION","0929-5607","1572-8757","CHEMISTRY, PHYSICAL - SCIE","2","0.003",
"SURFACE SCIENCE","SURF SCI","0039-6028","1879-2758","CHEMISTRY, PHYSICAL - SCIE","1.994","0.034",
"JOURNAL OF ENVIRONMENTAL MONITORING","J ENVIRON MONITOR","1464-0325","1464-0333","CHEMISTRY, ANALYTICAL - SCIE","1.991","0.011",
"MAGNETIC RESONANCE IMAGING","MAGN RESON IMAGING","0730-725X","1873-5894","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.991","0.012",
"BMC BIOCHEMISTRY","BMC BIOCHEM","1471-2091","1471-2091","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.988","0.003",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","1.98","0.028",
"JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY","J IND ENG CHEM","1226-086X","1876-794X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.977","0.005",
"PROGRESS IN ORGANIC COATINGS","PROG ORG COAT","0300-9440","1873-331X","CHEMISTRY, APPLIED - SCIE","1.977","0.007",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","BIOLOGY - SCIE","1.975","0.003",
"Cancer Cell International","CANCER CELL INT","1475-2867","1475-2867","ONCOLOGY - SCIE","1.973","0.002",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.972","0.012",
"Proteomics Clinical Applications","PROTEOM CLIN APPL","1862-8346","1862-8354","BIOCHEMICAL RESEARCH METHODS - SCIE","1.97","0.004",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","1.966","0.007",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.966","0.007",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","CHEMISTRY, ANALYTICAL - SCIE","1.966","0.007",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
