"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2017 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2017 JIF,Eigenfactor
"INTERNATIONAL JOURNAL OF ENERGY RESEARCH","INT J ENERG RES","0363-907X","1099-114X","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","3.009","0.006",
"FEBS LETTERS","FEBS LETT","1873-3468","1873-3468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.999","0.044",
"BIOCHEMISTRY","BIOCHEMISTRY-US","0006-2960","1520-4995","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.997","0.061",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","BIOCHEMICAL RESEARCH METHODS - SCIE","2.993","0.005",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","CHEMISTRY, ANALYTICAL - SCIE","2.993","0.005",
"Journal of Biobased Materials and Bioenergy","J BIOBASED MATER BIO","1556-6560","1556-6579","CHEMISTRY, APPLIED - SCIE","2.993","0.001",
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","1098-8823","2212-196X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.991","0.003",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","2.976","0.026",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","2.975","0.006",
"Arabian Journal of Chemistry","ARAB J CHEM","1878-5352","1878-5379","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.969","0.006",
"JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA","J MAMMARY GLAND BIOL","1083-3021","1573-7039","ONCOLOGY - SCIE","2.963","0.002",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.959","0.015",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","2.956","0.006",
"PROGRESS IN ORGANIC COATINGS","PROG ORG COAT","0300-9440","1873-331X","CHEMISTRY, APPLIED - SCIE","2.955","0.009",
"JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY","J BIOL INORG CHEM","0949-8257","1432-1327","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.952","0.005",
"JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY","J BIOL INORG CHEM","0949-8257","1432-1327","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.952","0.005",
"BREAST","BREAST","0960-9776","1532-3080","ONCOLOGY - SCIE","2.951","0.01",
"CHEMPHYSCHEM","CHEMPHYSCHEM","1439-4235","1439-7641","CHEMISTRY, PHYSICAL - SCIE","2.947","0.027",
"RSC Advances","RSC ADV","2046-2069","2046-2069","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.936","0.308",
"Drug Design Development and Therapy","DRUG DES DEV THER","1177-8881","N/A","CHEMISTRY, MEDICINAL - SCIE","2.935","0.012",
"Contrast Media & Molecular Imaging","CONTRAST MEDIA MOL I","1555-4309","1555-4317","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.934","0.003",
"Environmental Chemistry","ENVIRON CHEM","1448-2517","1449-8979","CHEMISTRY, ANALYTICAL - SCIE","2.923","0.004",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","2.92","0.014",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.917","0",
"Comparative Biochemistry and Physiology D-Genomics & Proteomics","COMP BIOCHEM PHYS D","1744-117X","1878-0407","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.913","0.002",
"CATALYSIS LETTERS","CATAL LETT","1011-372X","1572-879X","CHEMISTRY, PHYSICAL - SCIE","2.911","0.009",
"CHROMOSOME RESEARCH","CHROMOSOME RES","0967-3849","1573-6849","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.909","0.003",
"AMINO ACIDS","AMINO ACIDS","0939-4451","1438-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.906","0.014",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.902","0.008",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","2.902","0.008",
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.899","0.006",
"Photodiagnosis and Photodynamic Therapy","PHOTODIAGN PHOTODYN","1572-1000","1873-1597","ONCOLOGY - SCIE","2.895","0.003",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","2.891","0.008",
"Electrocatalysis","ELECTROCATALYSIS-US","1868-2529","1868-5994","CHEMISTRY, PHYSICAL - SCIE","2.889","0.002",
"Cancer Epidemiology","CANCER EPIDEMIOL","1877-7821","1877-783X","ONCOLOGY - SCIE","2.888","0.009",
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","2.886","0.016",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","2.886","0.004",
"MEDICAL PHYSICS","MED PHYS","0094-2405","2473-4209","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.884","0.035",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.881","0.03",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","2.881","0.03",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.869","0.012",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, ANALYTICAL - SCIE","2.869","0.012",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, PHYSICAL - SCIE","2.869","0.012",
"EXPERT OPINION ON THERAPEUTIC PATENTS","EXPERT OPIN THER PAT","1354-3776","1744-7674","CHEMISTRY, MEDICINAL - SCIE","2.867","0.005",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","ONCOLOGY - SCIE","2.862","0.014",
"Radiation Oncology","RADIAT ONCOL","1748-717X","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.862","0.014",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.851","0.011",
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","CHEMISTRY, ANALYTICAL - SCIE","2.851","0.009",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.843","0.025",
"JOURNAL OF CHEMICAL PHYSICS","J CHEM PHYS","0021-9606","1089-7690","CHEMISTRY, PHYSICAL - SCIE","2.843","0.148",
"JOURNAL OF PHYSICAL CHEMISTRY A","J PHYS CHEM A","1089-5639","1520-5215","CHEMISTRY, PHYSICAL - SCIE","2.836","0.068",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","2.831","0.02",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","2.829","0.027",
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","2.808","0.014",
"ChemistryOpen","CHEMISTRYOPEN","2191-1363","2191-1363","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.801","0.002",
"BMC MOLECULAR BIOLOGY","BMC MOL BIOL","1471-2199","1471-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.795","0.001",
"Clinical Neuroradiology","CLIN NEURORADIOL","1869-1439","1869-1447","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.79","0.002",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.774","0.021",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","CHEMISTRY, MEDICINAL - SCIE","2.774","0.021",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.772","0.012",
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.766","0.005",
"Molecular BioSystems","MOL BIOSYST","1742-206X","1742-2051","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.759","0.017",
"JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY","J VASC INTERV RADIOL","1051-0443","1535-7732","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.758","0.012",
"SOLID STATE IONICS","SOLID STATE IONICS","0167-2738","1872-7689","CHEMISTRY, PHYSICAL - SCIE","2.751","0.013",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","2.746","0.008",
"JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY","J PHYSIOL BIOCHEM","1138-7548","1877-8755","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.736","0.003",
"ACTA CHIMICA SINICA","ACTA CHIM SINICA","0567-7351","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.735","0.003",
"MOLECULAR GENETICS AND GENOMICS","MOL GENET GENOMICS","1617-4615","1617-4623","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.734","0.006",
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","0957-5243","1573-7225","ONCOLOGY - SCIE","2.728","0.013",
"Structure and Bonding","STRUCT BOND","0081-5993","1616-8550","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.721","0.002",
"Structure and Bonding","STRUCT BOND","0081-5993","1616-8550","CHEMISTRY, PHYSICAL - SCIE","2.721","0.002",
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.706","0.002",
"Clinical Breast Cancer","CLIN BREAST CANCER","1526-8209","1938-0666","ONCOLOGY - SCIE","2.703","0.004",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","2.701","0.007",
"CURRENT PROTEIN & PEPTIDE SCIENCE","CURR PROTEIN PEPT SC","1389-2037","1875-5550","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.696","0.004",
"MAMMALIAN GENOME","MAMM GENOME","0938-8990","1432-1777","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.687","0.004",
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","2.676","0.025",
"SOLID STATE NUCLEAR MAGNETIC RESONANCE","SOLID STATE NUCL MAG","0926-2040","1527-3326","CHEMISTRY, PHYSICAL - SCIE","2.674","0.002",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.668","0.018",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.665","0.032",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","1476-511X","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.663","0.008",
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","ONCOLOGY - SCIE","2.657","0.002",
"OncoTargets and Therapy","ONCOTARGETS THER","1178-6930","1178-6930","ONCOLOGY - SCIE","2.656","0.013",
"CURRENT DRUG METABOLISM","CURR DRUG METAB","1389-2002","1875-5453","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.655","0.004",
"Biology Direct","BIOL DIRECT","1745-6150","1745-6150","BIOLOGY - SCIE","2.649","0.005",
"PEDIATRIC BLOOD & CANCER","PEDIATR BLOOD CANCER","1545-5009","1545-5017","ONCOLOGY - SCIE","2.646","0.023",
"DRUG DEVELOPMENT RESEARCH","DRUG DEVELOP RES","0272-4391","1098-2299","CHEMISTRY, MEDICINAL - SCIE","2.646","0.001",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.645","0.013",
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","MINI-REV MED CHEM","1389-5575","1875-5607","CHEMISTRY, MEDICINAL - SCIE","2.645","0.005",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","2.644","0.016",
"CHRONOBIOLOGY INTERNATIONAL","CHRONOBIOL INT","0742-0528","1525-6073","BIOLOGY - SCIE","2.643","0.008",
"FITOTERAPIA","FITOTERAPIA","0367-326X","1873-6971","CHEMISTRY, MEDICINAL - SCIE","2.642","0.01",
"LIQUID CRYSTALS","LIQ CRYST","0267-8292","1366-5855","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.636","0.003",
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.634","0.004",
"JALA","JALA-J LAB AUTOM","2211-0682","1540-2452","BIOCHEMICAL RESEARCH METHODS - SCIE","2.632","0.002",
"JALA","JALA-J LAB AUTOM","2211-0682","1540-2452","CHEMISTRY, ANALYTICAL - SCIE","2.632","0.002",
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","2.631","0.013",
"Medicinal Chemistry","MED CHEM","1573-4064","1875-6638","CHEMISTRY, MEDICINAL - SCIE","2.631","0.002",
"CHINESE CHEMICAL LETTERS","CHINESE CHEM LETT","1001-8417","1878-5964","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.631","0.007",
"EJNMMI Research","EJNMMI RES","2191-219X","2191-219X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.63","0.004",
"CURRENT CANCER DRUG TARGETS","CURR CANCER DRUG TAR","1568-0096","1873-5576","ONCOLOGY - SCIE","2.626","0.003",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.623","0.003",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","CHEMISTRY, MEDICINAL - SCIE","2.623","0.003",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","1359-5113","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.616","0.011",
"International Journal of Clinical Oncology","INT J CLIN ONCOL","1341-9625","1437-7772","ONCOLOGY - SCIE","2.61","0.006",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.609","0.013",
"ISRAEL JOURNAL OF CHEMISTRY","ISR J CHEM","0021-2148","1869-5868","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.607","0.005",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","2.599","0.005",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.587","0.009",
"JOURNAL OF MAGNETIC RESONANCE","J MAGN RESON","1090-7807","1096-0856","BIOCHEMICAL RESEARCH METHODS - SCIE","2.586","0.013",
"Hormones & Cancer","HORM CANCER-US","1868-8497","1868-8500","ONCOLOGY - SCIE","2.581","0.002",
"MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY","MATCH-COMMUN MATH CO","0340-6253","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.58","0.006",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.576","0.001",
"Biomicrofluidics","BIOMICROFLUIDICS","1932-1058","1932-1058","BIOCHEMICAL RESEARCH METHODS - SCIE","2.571","0.009",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","BIOCHEMICAL RESEARCH METHODS - SCIE","2.569","0.013",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","CHEMISTRY, ANALYTICAL - SCIE","2.569","0.013",
"Thoracic Cancer","THORAC CANCER","1759-7706","1759-7714","ONCOLOGY - SCIE","2.569","0.002",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","CHEMISTRY, PHYSICAL - SCIE","2.568","0.01",
"FOOD AND AGRICULTURAL IMMUNOLOGY","FOOD AGR IMMUNOL","0954-0105","1465-3443","CHEMISTRY, APPLIED - SCIE","2.568","0.001",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
