"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2020 JIF,Eigenfactor
"JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY","J ANAL ATOM SPECTROM","0267-9477","1364-5544","CHEMISTRY, ANALYTICAL - SCIE","4.023","0.008",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.013","0.011",
"Frontiers in Bioscience-Landmark","FRONT BIOSCI-LANDMRK","1093-9946","2768-6698","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.009","0.004",
"FARADAY DISCUSSIONS","FARADAY DISCUSS","1359-6640","1364-5498","CHEMISTRY, PHYSICAL - SCIE","4.008","0.013",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.006","0.003",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.996","0.011",
"JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS","J PHYS CHEM SOLIDS","0022-3697","1879-2553","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.995","0.009",
"BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS","BBA-BIOENERGETICS","0005-2728","1879-2650","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.991","0.01",
"Cancer Management and Research","CANCER MANAG RES","1179-1322","1179-1322","ONCOLOGY - SCIE","3.989","0.013",
"Clinical Proteomics","CLIN PROTEOM","1542-6416","1559-0275","BIOCHEMICAL RESEARCH METHODS - SCIE","3.988","0.002",
"PROTEOMICS","PROTEOMICS","1615-9853","1615-9861","BIOCHEMICAL RESEARCH METHODS - SCIE","3.984","0.013",
"PROTEOMICS","PROTEOMICS","1615-9853","1615-9861","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.984","0.013",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.982","0.007",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","3.982","0.007",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","3.975","0.005",
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.963","0.006",
"AMERICAN JOURNAL OF ROENTGENOLOGY","AM J ROENTGENOL","0361-803X","1546-3141","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.959","0.025",
"Current Hematologic Malignancy Reports","CURR HEMATOL MALIG R","1558-8211","1558-822X","ONCOLOGY - SCIE","3.952","0.003",
"Expert Review of Proteomics","EXPERT REV PROTEOMIC","1478-9450","1744-8387","BIOCHEMICAL RESEARCH METHODS - SCIE","3.94","0.003",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","3.935","0.019",
"Journal of Saudi Chemical Society","J SAUDI CHEM SOC","1319-6103","2212-4640","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.932","0.004",
"Annals of Translational Medicine","ANN TRANSL MED","2305-5839","2305-5847","ONCOLOGY - SCIE","3.932","0.02",
"Prion","PRION","1933-6896","1933-690X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.931","0.001",
"NEUROCHEMISTRY INTERNATIONAL","NEUROCHEM INT","0197-0186","1872-9754","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.921","0.008",
"PLANT FOODS FOR HUMAN NUTRITION","PLANT FOOD HUM NUTR","0921-9668","1573-9104","CHEMISTRY, APPLIED - SCIE","3.921","0.002",
"BIOLOGICAL CHEMISTRY","BIOL CHEM","1431-6730","1437-4315","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.915","0.006",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","3.914","0.006",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.914","0.006",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","ONCOLOGY - SCIE","3.909","0.002",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.909","0.002",
"Interface Focus","INTERFACE FOCUS","2042-8898","2042-8901","BIOLOGY - SCIE","3.906","0.004",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","3.906","0.026",
"EXPERIMENTAL CELL RESEARCH","EXP CELL RES","0014-4827","1090-2422","ONCOLOGY - SCIE","3.905","0.016",
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","ONCOLOGY - SCIE","3.894","0.016",
"IUBMB LIFE","IUBMB LIFE","1521-6543","1521-6551","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.885","0.005",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.882","0.064",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, PHYSICAL - SCIE","3.882","0.064",
"ORGANOMETALLICS","ORGANOMETALLICS","0276-7333","1520-6041","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","3.876","0.021",
"Lipids in Health and Disease","LIPIDS HEALTH DIS","N/A","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.876","0.009",
"Hormones & Cancer","HORM CANCER-US","1868-8497","1868-8500","ONCOLOGY - SCIE","3.869","0.001",
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","MINI-REV MED CHEM","1389-5575","1875-5607","CHEMISTRY, MEDICINAL - SCIE","3.862","0.004",
"CYTOKINE","CYTOKINE","1043-4666","1096-0023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.861","0.014",
"BIOCHEMICAL JOURNAL","BIOCHEM J","0264-6021","1470-8728","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.857","0.019",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","3.85","0.005",
"JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY","J TRACE ELEM MED BIO","0946-672X","1878-3252","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.849","0.006",
"ChemPhotoChem","CHEMPHOTOCHEM","2367-0932","2367-0932","CHEMISTRY, PHYSICAL - SCIE","3.849","0.003",
"ACTA BIOCHIMICA ET BIOPHYSICA SINICA","ACTA BIOCH BIOPH SIN","1672-9145","1745-7270","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.848","0.004",
"Journal of Oncology Practice","J ONCOL PRACT","1554-7477","1935-469X","ONCOLOGY - SCIE","3.84","0.014",
"BIOSCIENCE REPORTS","BIOSCIENCE REP","0144-8463","1573-4935","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.84","0.015",
"Quantitative Imaging in Medicine and Surgery","QUANT IMAG MED SURG","2223-4292","2223-4306","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.837","0.004",
"AMERICAN JOURNAL OF NEURORADIOLOGY","AM J NEURORADIOL","0195-6108","1936-959X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.825","0.024",
"Life-Basel","LIFE-BASEL","N/A","2075-1729","BIOLOGY - SCIE","3.817","0.004",
"Future Medicinal Chemistry","FUTURE MED CHEM","1756-8919","1756-8927","CHEMISTRY, MEDICINAL - SCIE","3.808","0.006",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.807","0.006",
"SOLID STATE IONICS","SOLID STATE IONICS","0167-2738","1872-7689","CHEMISTRY, PHYSICAL - SCIE","3.785","0.011",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, APPLIED - SCIE","3.784","0.003",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, MEDICINAL - SCIE","3.784","0.003",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.784","0.003",
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS","J ENVIRON SCI HEAL C","1059-0501","1532-4095","ONCOLOGY - SCIE","3.781","0.001",
"BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS","BBA-GEN SUBJECTS","0304-4165","1872-8006","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.77","0.013",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","3.758","0.008",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","1359-5113","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.757","0.008",
"PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS","PROTEINS","0887-3585","1097-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.756","0.009",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MEDICINAL - SCIE","3.751","0.002",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.751","0.002",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.75","0.005",
"BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES","BBA-BIOMEMBRANES","0005-2736","1879-2642","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.747","0.014",
"Molecular Omics","MOL OMICS","N/A","2515-4184","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.743","0.001",
"CHEMICAL RESEARCH IN TOXICOLOGY","CHEM RES TOXICOL","0893-228X","1520-5010","CHEMISTRY, MEDICINAL - SCIE","3.739","0.009",
"CHEMICAL RESEARCH IN TOXICOLOGY","CHEM RES TOXICOL","0893-228X","1520-5010","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.739","0.009",
"BIOLOGICAL TRACE ELEMENT RESEARCH","BIOL TRACE ELEM RES","0163-4984","1559-0720","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.738","0.007",
"Biomedical Optics Express","BIOMED OPT EXPRESS","2156-7085","2156-7085","BIOCHEMICAL RESEARCH METHODS - SCIE","3.732","0.022",
"Biomedical Optics Express","BIOMED OPT EXPRESS","2156-7085","2156-7085","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.732","0.022",
"CURRENT DRUG METABOLISM","CURR DRUG METAB","1389-2002","1875-5453","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.731","0.003",
"HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA","HEMATOL ONCOL CLIN N","0889-8588","1558-1977","ONCOLOGY - SCIE","3.722","0.004",
"Journal of Gastric Cancer","J GASTRIC CANCER","2093-582X","2093-5641","ONCOLOGY - SCIE","3.72","0.002",
"JOURNAL OF RARE EARTHS","J RARE EARTH","1002-0721","1002-0721","CHEMISTRY, APPLIED - SCIE","3.712","0.005",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","BIOCHEMICAL RESEARCH METHODS - SCIE","3.71","0.007",
"Biology Letters","BIOL LETTERS","1744-9561","1744-957X","BIOLOGY - SCIE","3.703","0.016",
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN","J COMPUT AID MOL DES","0920-654X","1573-4951","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.686","0.003",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.685","0.002",
"Soft Matter","SOFT MATTER","1744-683X","1744-6848","CHEMISTRY, PHYSICAL - SCIE","3.679","0.043",
"Current Oncology","CURR ONCOL","1198-0052","1718-7729","ONCOLOGY - SCIE","3.677","0.006",
"PHYSICAL CHEMISTRY CHEMICAL PHYSICS","PHYS CHEM CHEM PHYS","1463-9076","1463-9084","CHEMISTRY, PHYSICAL - SCIE","3.676","0.134",
"Ultrasonography","ULTRASONOGRAPHY","2288-5919","2288-5943","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.675","0.002",
"PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY","PROG BIOPHYS MOL BIO","0079-6107","1873-1732","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.667","0.004",
"JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY","J BIOCHEM MOL TOXIC","1095-6670","1099-0461","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.652","0.003",
"Clinical Neuroradiology","CLIN NEURORADIOL","1869-1439","1869-1447","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.649","0.003",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.648","0.001",
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL - SCIE","3.645","0.01",
"CURRENT OPINION IN ONCOLOGY","CURR OPIN ONCOL","1040-8746","1531-703X","ONCOLOGY - SCIE","3.645","0.004",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.641","0.019",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","3.641","0.019",
"JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE","J SCI FOOD AGR","0022-5142","1097-0010","CHEMISTRY, APPLIED - SCIE","3.639","0.019",
"Photodiagnosis and Photodynamic Therapy","PHOTODIAGN PHOTODYN","1572-1000","1873-1597","ONCOLOGY - SCIE","3.631","0.005",
"CATALYSIS COMMUNICATIONS","CATAL COMMUN","1566-7367","1873-3905","CHEMISTRY, PHYSICAL - SCIE","3.626","0.011",
"Biochemistry and Cell Biology","BIOCHEM CELL BIOL","0829-8211","1208-6002","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.626","0.003",
"Materials","MATERIALS","N/A","1996-1944","CHEMISTRY, PHYSICAL - SCIE","3.623","0.06",
"Progress in Molecular Biology and Translational Science","PROG MOL BIOL TRANSL","1877-1173","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.622","0.005",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","ONCOLOGY - SCIE","3.621","0.004",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.621","0.004",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.609","0.025",
"METHODS","METHODS","1046-2023","1095-9130","BIOCHEMICAL RESEARCH METHODS - SCIE","3.608","0.02",
"METHODS","METHODS","1046-2023","1095-9130","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.608","0.02",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
