"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2007 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2007 JIF,Eigenfactor
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","1.939","0.01",
"CRYOBIOLOGY","CRYOBIOLOGY","0011-2240","1090-2392","BIOLOGY - SCIE","1.936","0.004",
"JOURNAL OF VIROLOGICAL METHODS","J VIROL METHODS","0166-0934","1879-0984","BIOCHEMICAL RESEARCH METHODS - SCIE","1.933","0.016",
"DIAGNOSTIC MOLECULAR PATHOLOGY","DIAGN MOL PATHOL","1052-9551","1533-4066","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.932","0.003",
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","J MOL GRAPH MODEL","1093-3263","1873-4243","BIOCHEMICAL RESEARCH METHODS - SCIE","1.932","0.006",
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","J MOL GRAPH MODEL","1093-3263","1873-4243","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.932","0.006",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.922","0.015",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY","J PHOTOCH PHOTOBIO B","1011-1344","1873-2682","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.919","0.005",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.916","0.008",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.915","0.014",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.913","0.016",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","CHEMISTRY, PHYSICAL - SCIE","1.913","0.016",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","1.911","0.028",
"IEEE TRANSACTIONS ON NANOBIOSCIENCE","IEEE T NANOBIOSCI","1536-1241","1558-2639","BIOCHEMICAL RESEARCH METHODS - SCIE","1.899","0.003",
"USPEKHI KHIMII","USP KHIM+","0042-1308","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.893","0.006",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","1.884","0.021",
"CATALYSIS LETTERS","CATAL LETT","1011-372X","1572-879X","CHEMISTRY, PHYSICAL - SCIE","1.883","0.02",
"FUEL PROCESSING TECHNOLOGY","FUEL PROCESS TECHNOL","0378-3820","1873-7188","CHEMISTRY, APPLIED - SCIE","1.883","0.008",
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.882","0.007",
"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","J CARDIOVASC MAGN R","1097-6647","1532-429X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.867","0.004",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","COMP BIOCHEM PHYS A","1095-6433","1531-4332","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.863","0.014",
"DNA AND CELL BIOLOGY","DNA CELL BIOL","1044-5498","1557-7430","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.861","0.006",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY - SCIE","1.856","0.013",
"SURFACE SCIENCE","SURF SCI","0039-6028","1879-2758","CHEMISTRY, PHYSICAL - SCIE","1.855","0.07",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.85","0.016",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","CHEMISTRY, MEDICINAL - SCIE","1.848","0.015",
"JOURNAL OF ENVIRONMENTAL MONITORING","J ENVIRON MONITOR","1464-0325","1464-0333","CHEMISTRY, ANALYTICAL - SCIE","1.833","0.01",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, APPLIED - SCIE","1.833","0.009",
"ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES","ASSAY DRUG DEV TECHN","1540-658X","1557-8127","BIOCHEMICAL RESEARCH METHODS - SCIE","1.832","0.003",
"BRAIN RESEARCH PROTOCOLS","BRAIN RES PROTOC","1385-299X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","1.818","0.002",
"PHYTOMEDICINE","PHYTOMEDICINE","0944-7113","1618-095X","CHEMISTRY, MEDICINAL - SCIE","1.817","0.006",
"Current Analytical Chemistry","CURR ANAL CHEM","1573-4110","1875-6727","CHEMISTRY, ANALYTICAL - SCIE","1.815","0.001",
"JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION","J RECEPT SIG TRANSD","1079-9893","1532-4281","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.815","0.002",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.811","0.015",
"AMERICAN JOURNAL OF HUMAN BIOLOGY","AM J HUM BIOL","1042-0533","1520-6300","BIOLOGY - SCIE","1.805","0.005",
"CHEMICAL PHYSICS","CHEM PHYS","0301-0104","1873-4421","CHEMISTRY, PHYSICAL - SCIE","1.805","0.036",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","BIOCHEMICAL RESEARCH METHODS - SCIE","1.803","0.002",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","1.8","0.005",
"BIOELECTROMAGNETICS","BIOELECTROMAGNETICS","0197-8462","1521-186X","BIOLOGY - SCIE","1.799","0.005",
"PLANT SCIENCE","PLANT SCI","0168-9452","1873-2259","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.795","0.019",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.795","0.002",
"CARBOHYDRATE POLYMERS","CARBOHYD POLYM","0144-8617","1879-1344","CHEMISTRY, APPLIED - SCIE","1.782","0.015",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, ANALYTICAL - SCIE","1.78","0.006",
"VIBRATIONAL SPECTROSCOPY","VIB SPECTROSC","0924-2031","1873-3697","CHEMISTRY, PHYSICAL - SCIE","1.78","0.006",
"BRITISH JOURNAL OF RADIOLOGY","BRIT J RADIOL","0007-1285","1748-880X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.773","0.012",
"JOURNAL OF PEPTIDE SCIENCE","J PEPT SCI","1075-2617","1099-1387","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.768","0.004",
"JOURNAL OF PEPTIDE SCIENCE","J PEPT SCI","1075-2617","1099-1387","CHEMISTRY, ANALYTICAL - SCIE","1.768","0.004",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.759","0.011",
"POLYHEDRON","POLYHEDRON","0277-5387","1873-3719","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.756","0.022",
"RADIOLOGIC CLINICS OF NORTH AMERICA","RADIOL CLIN N AM","0033-8389","1557-8275","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.755","0.005",
"PROGRESS IN SOLID STATE CHEMISTRY","PROG SOLID STATE CH","0079-6786","1873-1643","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.754","0.003",
"Breast Journal","BREAST J","1075-122X","1524-4741","ONCOLOGY - SCIE","1.739","0.005",
"JOURNAL OF MOLECULAR NEUROSCIENCE","J MOL NEUROSCI","0895-8696","1559-1166","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.735","0.008",
"JOURNAL OF CHEMICAL AND ENGINEERING DATA","J CHEM ENG DATA","0021-9568","1520-5134","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.729","0.02",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","ONCOLOGY - SCIE","1.725","0.004",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.725","0.004",
"BULLETIN OF MATHEMATICAL BIOLOGY","B MATH BIOL","0092-8240","1522-9602","BIOLOGY - SCIE","1.724","0.006",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.723","0.018",
"CARBOHYDRATE RESEARCH","CARBOHYD RES","0008-6215","1873-426X","CHEMISTRY, APPLIED - SCIE","1.723","0.018",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","1.72","0.007",
"BIOMETRICS","BIOMETRICS","0006-341X","1541-0420","BIOLOGY - SCIE","1.714","0.021",
"INORGANICA CHIMICA ACTA","INORG CHIM ACTA","0020-1693","1873-3255","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.713","0.03",
"BIOLOGICAL BULLETIN","BIOL BULL-US","0006-3185","1939-8697","BIOLOGY - SCIE","1.71","0.006",
"BIOCHIMICA ET BIOPHYSICA ACTA-GENE STRUCTURE AND EXPRESSION","BBA-GENE STRUCT EXPR","0167-4781","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.704","0.013",
"SOLID STATE SCIENCES","SOLID STATE SCI","1293-2558","1873-3085","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.698","0.014",
"SOLID STATE SCIENCES","SOLID STATE SCI","1293-2558","1873-3085","CHEMISTRY, PHYSICAL - SCIE","1.698","0.014",
"ACTA PHARMACOLOGICA SINICA","ACTA PHARMACOL SIN","1671-4083","1745-7254","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.677","0.011",
"AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS","AMYLOID","1350-6129","1744-2818","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.677","0.003",
"CELLULAR & MOLECULAR BIOLOGY LETTERS","CELL MOL BIOL LETT","1425-8153","1689-1392","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.676","0.004",
"CANCER JOURNAL","CANCER J","1528-9117","1540-336X","ONCOLOGY - SCIE","1.673","0.005",
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","1073-6085","1559-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.671","0.006",
"Nature Protocols","NAT PROTOC","1745-2473","1750-2799","BIOCHEMICAL RESEARCH METHODS - SCIE","1.671","0.006",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","1610-2940","0948-5023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.669","0.004",
"JOURNAL OF MOLECULAR MODELING","J MOL MODEL","1610-2940","0948-5023","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.669","0.004",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMICAL RESEARCH METHODS - SCIE","1.663","0.006",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.663","0.006",
"BIOMEDICAL CHROMATOGRAPHY","BIOMED CHROMATOGR","0269-3879","1099-0801","CHEMISTRY, ANALYTICAL - SCIE","1.663","0.006",
"COMPUTATIONAL BIOLOGY AND CHEMISTRY","COMPUT BIOL CHEM","1476-9271","1476-928X","BIOLOGY - SCIE","1.653","0.003",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY","COMP BIOCHEM PHYS B","1096-4959","1879-1107","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.651","0.012",
"BIOSYSTEMS","BIOSYSTEMS","0303-2647","1872-8324","BIOLOGY - SCIE","1.646","0.005",
"MICROSCOPY RESEARCH AND TECHNIQUE","MICROSC RES TECHNIQ","1059-910X","1097-0029","BIOLOGY - SCIE","1.644","0.014",
"APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY","APPL BIOCHEM BIOTECH","0273-2289","1559-0291","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.643","0.007",
"JOURNAL OF NUCLEAR MATERIALS","J NUCL MATER","0022-3115","1873-4820","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.643","0.032",
"PROGRESS IN EXPERIMENTAL TUMOR RESEARCH","PROG EXP TUMOR RES","0079-6263","N/A","ONCOLOGY - SCIE","1.643","0",
"SUPRAMOLECULAR CHEMISTRY","SUPRAMOL CHEM","1061-0278","1029-0478","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.64","0.004",
"COMPTES RENDUS BIOLOGIES","CR BIOL","1631-0691","1768-3238","BIOLOGY - SCIE","1.632","0.008",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","1.632","0.005",
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","1051-2284","1552-6569","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.625","0.005",
"COMPARATIVE AND FUNCTIONAL GENOMICS","COMP FUNCT GENOM","1531-6912","1532-6268","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.621","0.002",
"COLLOID AND POLYMER SCIENCE","COLLOID POLYM SCI","0303-402X","1435-1536","CHEMISTRY, PHYSICAL - SCIE","1.62","0.01",
"ADVANCES IN CHROMATOGRAPHY","ADV CHROMATOGR","0065-2415","2153-991X","CHEMISTRY, ANALYTICAL - SCIE","1.615","0",
"GLYCOCONJUGATE JOURNAL","GLYCOCONJUGATE J","0282-0080","1573-4986","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.602","0.006",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","1.601","0.039",
"CANCER DETECTION AND PREVENTION","CANCER DETECT PREV","0361-090X","N/A","ONCOLOGY - SCIE","1.6","0.004",
"REDOX REPORT","REDOX REP","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.6","0.003",
"ONCOLOGY REPORTS","ONCOL REP","1021-335X","1791-2431","ONCOLOGY - SCIE","1.597","0.019",
"JOURNAL OF PHYSICAL ORGANIC CHEMISTRY","J PHYS ORG CHEM","0894-3230","1099-1395","CHEMISTRY, PHYSICAL - SCIE","1.594","0.007",
"Sensor Letters","SENSOR LETT","1546-198X","1546-1971","CHEMISTRY, ANALYTICAL - SCIE","1.587","0.002",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES","INT J BIOL MACROMOL","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.578","0.005",
"SENSORS","SENSORS-BASEL","1424-8220","1424-8220","CHEMISTRY, ANALYTICAL - SCIE","1.573","0.003",
"JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY","J IND ENG CHEM","1226-086X","1876-794X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.57","0.003",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, ANALYTICAL - SCIE","1.562","0.022",
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","CHEMISTRY, PHYSICAL - SCIE","1.562","0.022",
"CELL BIOCHEMISTRY AND FUNCTION","CELL BIOCHEM FUNCT","0263-6484","1099-0844","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.561","0.003",
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY - SCIE","1.561","0.004",
"CANCER GENETICS AND CYTOGENETICS","CANCER GENET CYTOGEN","0165-4608","N/A","ONCOLOGY - SCIE","1.559","0.012",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","1.551","0.008",
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","CHEMISTRY, ANALYTICAL - SCIE","1.549","0.009",
"ORIGINS OF LIFE AND EVOLUTION OF BIOSPHERES","ORIGINS LIFE EVOL B","0169-6149","1573-0875","BIOLOGY - SCIE","1.545","0.003",
"PROGRESS IN ORGANIC COATINGS","PROG ORG COAT","0300-9440","1873-331X","CHEMISTRY, APPLIED - SCIE","1.54","0.008",
"JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY","J BRAZIL CHEM SOC","0103-5053","1678-4790","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.539","0.007",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, ANALYTICAL - SCIE","1.533","0",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, APPLIED - SCIE","1.533","0",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","BIOCHEMICAL RESEARCH METHODS - SCIE","1.524","0.003",
"PHYTOCHEMICAL ANALYSIS","PHYTOCHEM ANALYSIS","0958-0344","1099-1565","CHEMISTRY, ANALYTICAL - SCIE","1.524","0.003",
"HELVETICA CHIMICA ACTA","HELV CHIM ACTA","0018-019X","1522-2675","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.515","0.015",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.513","0.01",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","1.512","0.016",
"JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY","J COMPUT ASSIST TOMO","0363-8715","1532-3145","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.509","0.011",
"ANALYTICAL SCIENCES","ANAL SCI","0910-6340","1348-2246","CHEMISTRY, ANALYTICAL - SCIE","1.508","0.014",
"SOLID STATE NUCLEAR MAGNETIC RESONANCE","SOLID STATE NUCL MAG","0926-2040","1527-3326","CHEMISTRY, PHYSICAL - SCIE","1.508","0.004",
"FLUID PHASE EQUILIBRIA","FLUID PHASE EQUILIBR","0378-3812","1879-0224","CHEMISTRY, PHYSICAL - SCIE","1.506","0.019",
"CHEMOTHERAPY","CHEMOTHERAPY","0009-3157","1421-9794","ONCOLOGY - SCIE","1.503","0.002",
"JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH","J EXP CLIN CANC RES","0392-9078","1756-9966","ONCOLOGY - SCIE","1.503","0.003",
"MAGNETIC RESONANCE MATERIALS IN PHYSICS BIOLOGY AND MEDICINE","MAGN RESON MATER PHY","0968-5243","1352-8661","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.494","0.003",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","BIOLOGY - SCIE","1.489","0.007",
"JOURNAL OF MOLECULAR STRUCTURE","J MOL STRUCT","0022-2860","1872-8014","CHEMISTRY, PHYSICAL - SCIE","1.486","0.026",
"MAGNETIC RESONANCE IMAGING","MAGN RESON IMAGING","0730-725X","1873-5894","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.486","0.013",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, ANALYTICAL - SCIE","1.483","0.011",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, PHYSICAL - SCIE","1.483","0.011",
"CHEMISTRY LETTERS","CHEM LETT","0366-7022","1348-0715","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.48","0.04",
"Contrast Media & Molecular Imaging","CONTRAST MEDIA MOL I","1555-4309","1555-4317","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.478","0",
"BIOCHEMISTRY-MOSCOW","BIOCHEMISTRY-MOSCOW+","0006-2979","1608-3040","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.476","0.008",
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.475","0.003",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","BIOLOGY - SCIE","1.468","0.007",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.468","0.007",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.468","0.007",
"JOURNAL OF ALLOYS AND COMPOUNDS","J ALLOY COMPD","0925-8388","1873-4669","CHEMISTRY, PHYSICAL - SCIE","1.455","0.063",
"BIOFACTORS","BIOFACTORS","0951-6433","1872-8081","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.451","0.004",
"GOLD BULLETIN","GOLD BULL","0017-1557","2190-7579","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.45","0.004",
"CELL COMMUNICATION AND ADHESION","CELL COMMUN ADHES","1541-9061","1543-5180","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.447","0.002",
"JOURNAL OF THORACIC IMAGING","J THORAC IMAG","0883-5993","1536-0237","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.444","0.002",
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","ONCOLOGY - SCIE","1.438","0.004",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.434","0.01",
"MAGNETIC RESONANCE IN CHEMISTRY","MAGN RESON CHEM","0749-1581","1097-458X","CHEMISTRY, PHYSICAL - SCIE","1.434","0.01",
"JOURNAL OF BIOMOLECULAR NMR","J BIOMOL NMR","0925-2738","1573-5001","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.433","0.014",
"PHYTOTHERAPY RESEARCH","PHYTOTHER RES","0951-418X","1099-1573","CHEMISTRY, MEDICINAL - SCIE","1.43","0.01",
"CLINICAL RADIOLOGY","CLIN RADIOL","0009-9260","1365-229X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.429","0.01",
"JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY","J BIOCHEM MOL TOXIC","1095-6670","1099-0461","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.429","0.003",
"Journal of Thoracic Oncology","J THORAC ONCOL","1556-0864","1556-1380","ONCOLOGY - SCIE","1.429","0.001",
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.426","0.009",
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","0008-543X","1934-6638","ONCOLOGY - SCIE","1.425","0.003",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","ONCOLOGY - SCIE","1.425","0.011",
"CHEMISTRY & BIODIVERSITY","CHEM BIODIVERS","1612-1872","1612-1880","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.42","0.004",
"CHEMISTRY & BIODIVERSITY","CHEM BIODIVERS","1612-1872","1612-1880","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.42","0.004",
"LIPIDS","LIPIDS","0024-4201","1558-9307","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.419","0.01",
"ANTICANCER RESEARCH","ANTICANCER RES","0250-7005","1791-7530","ONCOLOGY - SCIE","1.414","0.031",
"BIRTH DEFECTS RESEARCH PART B-DEVELOPMENTAL AND REPRODUCTIVE TOXICOLOGY","BIRTH DEFECTS RES B","1542-9733","1542-9741","ONCOLOGY - SCIE","1.413","0.001",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.413","0.004",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","1.406","0.072",
"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN","B CHEM SOC JPN","0009-2673","1348-0634","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.404","0.017",
"Comparative Biochemistry and Physiology D-Genomics & Proteomics","COMP BIOCHEM PHYS D","1744-117X","1878-0407","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.391","0",
"Journal of the Iranian Chemical Society","J IRAN CHEM SOC","1735-207X","1735-2428","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.389","0.001",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","CHEMISTRY, PHYSICAL - SCIE","1.368","0.019",
"JOURNAL OF CHEMOMETRICS","J CHEMOMETR","0886-9383","1099-128X","CHEMISTRY, ANALYTICAL - SCIE","1.367","0.005",
"ANALYTICAL LETTERS","ANAL LETT","0003-2719","1532-236X","CHEMISTRY, ANALYTICAL - SCIE","1.362","0.008",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","1.356","0.002",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
